model_num,epochs,train,valid,test,conv_criterion
0,46,1.5603420484388162,1.2497383922811898,1.3802305661375591,converged
1,80,0.5404168500731825,0.9288600866387531,1.25337784087752,converged
2,55,0.957541259535931,0.8640341156518452,1.4606912666488772,converged
3,56,0.9316152884710224,1.1132687596707813,1.0561939931667823,converged
4,53,1.0154232786962867,0.9723268644290888,1.37633948190542,converged
5,51,1.0270769994070135,1.145209478431842,1.6232248712135822,converged
6,76,0.6281429869815646,0.8268963998512858,1.0601442295478485,converged
7,60,0.8688595107067417,0.909753915094466,1.2785166378159012,converged
8,35,1.152027123226463,1.1896444841075968,1.2032113479357396,converged
9,79,0.622250220009498,0.9745153324544272,1.3823039110553403,converged
10,61,1.2767308266391135,0.9935830556524031,1.7987142322976273,converged
11,64,0.622575281676283,0.7731368721548644,1.2592700778112276,converged
12,50,1.0399006295855402,1.0713459713931175,1.3391154894092414,converged
13,65,0.7439124181979498,0.8537763186991876,1.3365270477470526,converged
14,90,0.42623547021095926,0.9687073743252249,1.3642801052422635,converged
15,72,0.5811001098092823,0.9199456435224633,1.411502343657008,converged
16,83,0.5290218423697819,1.0082864949824561,1.2093714898355432,converged
17,37,1.1452953167468685,1.2976587787005815,1.1547668284031856,converged
18,52,1.0614729724845489,1.1444761754525112,2.1190303586224752,converged
19,76,0.5428949001537946,0.8413859121428566,1.4162739969514395,converged
