settings,TIP3P,CHA-GB,GBNSR6 (ZAP9),GBSNR6 (mbondi),AASC,IGB5,ML alone
feats-node_z-hy-ar-de-nh-edges-var_bonds-implicit_h_True/ep_1000-over_1_0-opat_20-del_0_01-cpat_100-iter_20/,355.95 ± 61.14,223.15 ± 69.24,279.25 ± 94.30,358.50 ± 80.61,233.00 ± 65.74,186.45 ± 51.67,235.05 ± 105.19
