epoch,loss,train,valid,test,final_model,rel_val_overfitting
1,13.281275939941406,3.410660565659863,3.4254022251203358,10.908536881393461,,0.004303628739528512
2,10.125651550292968,2.9996689677359796,2.995359539449536,10.234802505947144,,-0.0014387015080118614
3,7.928034973144531,2.667703378781302,2.6324592152092805,9.342335949620173,,-0.013388303745940239
4,6.688311767578125,2.6668038732303483,2.5988592492692333,8.401205523447,,-0.02614401837276112
5,6.791987609863281,2.628569495060964,2.566314521530909,8.571011925582953,,-0.024258512745708765
6,6.540139770507812,2.587633670010661,2.537460473559819,8.813372454407453,,-0.019772996258914547
7,6.38317642211914,2.5640531096286363,2.5254687804349087,8.944143521659566,,-0.015278085990468268
8,6.2665355682373045,2.539308632101172,2.499278994459172,8.844932355775978,,-0.016016474243469702
9,6.086325836181641,2.4822736612870293,2.4451135188940483,8.71988090168953,,-0.015197716631900586
10,5.845672607421875,2.423832185103662,2.3972815478592526,8.56818320802217,,-0.01107531039402484
11,5.63305549621582,2.3898521911783623,2.366650763982402,8.410315789772039,,-0.009803485815929498
12,5.48522834777832,2.3681724616172746,2.351843352106422,8.291311637031955,,-0.006943111026602824
13,5.3858497619628904,2.3654299659368503,2.3418590163099227,8.128028754814826,,-0.010065059195607972
14,5.304617309570313,2.3340836425328266,2.3317795662731116,8.299203820127385,,-0.0009881192429341344
15,5.076419830322266,2.2529467030683925,2.2455836514773426,8.098923030429074,,-0.0032789032758614098
16,4.798114395141601,2.245154542429112,2.270969905283137,8.195062649176375,,0.011367549518806228
17,4.58997688293457,2.1566069817074283,2.2243025495870383,8.050083884962737,,0.030434514356951284
18,4.110438537597656,1.949052411519294,1.9958307974722693,7.894511727546699,,0.023438051969245303
19,3.529610824584961,1.8213731047020247,1.8710883228786193,7.658534826026266,,0.026570214547707183
20,3.243475341796875,1.8381472881068142,1.8981568592608353,7.839331555018307,,0.0316146533734781
21,3.052166748046875,1.6804349590038103,1.6993632456539978,7.676608207889767,,0.011138458301128487
22,2.7628870010375977,1.6208525254599493,1.6009072058799434,7.685815876096425,,-0.012458760574472453
23,2.417167854309082,1.585319639105336,1.67724201932275,7.371618110247731,,0.054805674529029035
24,2.063820457458496,1.3626294510180117,1.4015421305640758,7.345237935555723,,0.027764188244846437
25,1.690547561645508,1.2474601427251273,1.2708821441464468,7.225951638552731,,0.0184297194898826
26,1.4261229515075684,1.1225068780720115,1.153179217326361,6.892311295530652,,0.026598068013628587
27,1.1659789085388184,1.092756834821988,1.1889606860176964,6.5731421779702055,,0.08091424075419472
28,1.0811182022094727,1.100606994259604,1.2496033797994537,6.623441335069832,,0.11923494122091911
29,1.0414555549621582,0.9612065399889324,1.095497042711939,6.448711213328033,,0.12258408511132639
30,0.9312566757202149,0.9421347723681682,1.053500089474373,6.285512086331558,,0.10570983165437473
31,0.8160717964172364,0.8568945281777514,1.03338993301465,6.422618852584654,,0.17079264970389121
32,0.7637293338775635,0.8518945172354467,1.0191751922150107,6.38685281822173,,0.16413338575873967
33,0.692853307723999,0.84627491530445,0.9837663515042409,6.490202294791162,,0.1397602550540154
34,0.7092603206634521,0.8931266949314023,1.0274183337423877,6.408731461249941,,0.13070784742746994
35,0.693454360961914,0.8536541146327413,1.0346455816329576,6.573154302760062,,0.17493088475240146
36,0.7309919834136963,0.746236388647574,1.0062410099036596,6.090114342779896,,0.2583919942608771
37,0.5981363296508789,0.8118979999335642,1.0353004906969576,6.041962801433991,,0.21578516843259715
38,0.581177043914795,0.7327512120986913,0.9844666282200586,6.0646644739935,,0.25568709888772495
39,0.5152558326721192,0.7054532418639717,0.943303478360519,6.176643909025279,,0.2521460399042903
40,0.4867314338684082,0.7284208864919713,0.9981101540977214,6.264757008958353,,0.2701999037867175
41,0.4965771198272705,0.7183654356260293,0.9388298658518458,6.198178569790418,,0.23482894850791572
42,0.4569231033325195,0.6798398946943562,0.9748297101402166,6.164097558414795,,0.3026065089906112
43,0.4500844955444336,0.6286426395262803,0.9615710865160889,6.060703513299015,,0.34623383716336203
44,0.4440009117126465,0.6258192368759058,1.0118541717478462,5.971729518993725,,0.38151242110818734
45,0.4323211669921875,0.6584122655181185,1.0365042897704606,5.890190316200159,,0.3647761306767699
46,0.38566300868988035,0.6106189246535388,1.0074294752826989,5.899398841934172,,0.39388419771796873
47,0.3528339624404907,0.5900332969879658,0.9083762200800178,5.973323061064946,converged,0.3504527265850372
48,0.37034947872161866,0.6232110250706823,1.0577715737867504,5.914723418911273,,0.4108264577014212
49,0.3517021656036377,0.5920118940978955,0.9480732618558265,5.967543110905514,,0.37556313639828953
50,0.3369030237197876,0.5885277214428978,1.0204276975065691,5.8447194797402195,,0.4232538739579743
51,0.3393375873565674,0.5516341158002612,0.9317910131213827,5.85436245726782,,0.40798515114203954
52,0.3560391664505005,0.5843370627269496,0.9605552161486685,5.990580396885572,,0.39166738891925423
53,0.3427985429763794,0.5705154094076561,0.9731760842673001,5.861410610057872,,0.4137593199927487
54,0.32518701553344725,0.5567612790908534,1.028000975844404,5.9502944584188535,,0.4584039391270738
55,0.28587956428527833,0.5359220316096035,0.9461342501849368,5.9002686598018075,,0.4335666090675302
56,0.28978331089019777,0.5307313189076361,1.0212204001110339,5.8256079212973395,,0.48029698696781664
57,0.2761982917785645,0.5092854374779723,0.9807467556286357,5.798485138830824,,0.4807166737436391
58,0.2576939582824707,0.478794389755836,1.0149421584318692,5.820987589129092,,0.5282545061527499
59,0.26725776195526124,0.6907300348246523,1.0200091739369577,6.129350119578447,,0.32281978194507555
