model_num,epochs,train,valid,test,conv_criterion
0,36,0.9342607973482663,1.3262448708920087,1.086379416805861,converged
1,28,1.0016886519810781,1.2665586446476116,1.207584471609947,converged
2,26,1.314746214590754,1.5097354633994626,1.5652990345641067,converged
3,91,0.4779714161476119,1.0893071808571286,0.9042300721415493,converged
4,28,0.9817659085334987,1.3457652759936727,1.2542135418437674,converged
5,64,0.5776611259064446,1.3158993415359135,0.8891191726873319,converged
6,32,0.9483446793503988,1.3555324045806298,1.2143541116724261,converged
7,36,0.8792386039656619,1.2894330988780265,1.1368981753836276,converged
8,64,0.536174343713247,1.2377883213298588,1.0692697833447304,converged
9,72,0.5598038126847632,1.1958454307144861,0.917296000469664,converged
10,33,0.9485866389401033,1.3615040211369258,1.2228840148605604,converged
11,34,1.0568526670315914,1.3157464381526085,1.1454618480104486,converged
12,37,0.8509742807535947,1.255686849874251,1.1073762827455913,converged
13,28,1.0648926029889603,1.3928817894338095,1.228283582009396,converged
14,40,0.9546550434572145,1.2673191498516507,1.1708350681953588,converged
15,43,0.7804250242504944,1.2945674656757096,1.0590076462845934,converged
16,45,0.8743319772305262,1.3055450927985726,1.169149166956629,converged
17,79,0.7086216433805743,1.1376959245143832,1.1586756717109965,converged
18,35,1.0975631096704308,1.364382188527213,1.3510987162098578,converged
19,71,0.7403703314645299,1.3521766967588489,1.049704086573125,converged
