model_num,epochs,train,valid,test,conv_criterion
0,36,1.2107294088356393,1.3335976598704922,1.3682985006830823,converged
1,56,1.0892223231813338,1.3078005452811914,1.2218857124678668,converged
2,39,1.1226783581636537,1.3386866323207192,1.2601918188593173,converged
3,124,0.4236024727171696,1.1231384894890815,0.9680146820236052,converged
4,58,1.1222585488951293,1.3684465388470748,1.3978316132893285,converged
5,25,1.2831357826038134,1.404974417443793,1.2769840290754715,converged
6,60,0.8735154338355038,1.234272554231644,1.1360051196774377,converged
7,29,1.2622428952785092,1.3731936293361109,1.4304221763796021,converged
8,105,0.6870316291500786,1.0686863660257855,1.1901261205045561,converged
9,116,0.6911219332660575,1.2014597532255404,1.2047244687096217,converged
10,89,0.6693802008753365,1.1816418152558175,1.0314229828548707,converged
11,73,0.9968662619000184,1.1708826844649607,1.0651627125131338,converged
12,51,1.1378946498548206,1.3574764004638915,1.3320391148235906,converged
13,47,0.9743234186165304,1.2719951984086317,0.9800223487377048,converged
14,78,0.8819203506702326,1.2620847418589431,1.077912751622639,converged
15,64,1.2144028417093704,1.3340842641920452,1.3691396996129628,converged
16,105,0.7155797027481089,1.2134409395434302,1.1362018257236104,converged
17,61,1.0652024234843591,1.3295399205767315,1.263023293888538,converged
18,54,1.0510507184455704,1.3251144924172482,1.3328391389515732,converged
19,98,0.6616069492824921,1.17699767963981,0.9828740009787764,converged
