model_num,epochs,train,valid,test,conv_criterion
0,47,1.0081093941929928,1.0348439634442193,1.4943492309187798,converged
1,47,1.029042905401465,1.1769388574792723,1.3664588576039938,converged
2,91,0.4070608497581726,1.1760669730657334,1.5422964975245685,converged
3,54,0.8531385101805268,1.0802799344036373,1.2948325026590501,converged
4,50,0.9919538492069507,1.2403907578974989,1.5913547702116349,converged
5,59,0.7238355215737319,1.1157110226503055,1.422492553272817,converged
6,65,1.0753448952749844,1.2867379731796775,1.4203652261079744,converged
7,65,0.6715585382027973,1.165116471465738,1.383111336124036,converged
8,88,0.42861838237065336,1.0129938296938563,1.1054695952383928,converged
9,66,0.7222296939736312,1.161932617341335,1.421022165156508,converged
10,75,0.7572547501019499,1.2079252159917306,1.373759788888589,converged
11,62,0.9517682030807223,1.1296792331067707,1.4490756729208794,converged
12,53,0.782119287880851,1.1740992415594946,1.3571044858008436,converged
13,59,0.870073213600348,1.3347002062212823,1.4912124927695147,converged
14,59,1.021601068986853,1.4926799520834735,1.536555559205139,converged
15,61,0.7098008089452482,1.25788800469251,1.4186792625422977,converged
16,62,0.820824104315443,0.9756994289372315,1.4356193908935295,converged
17,57,0.8545717395841065,1.3345665189060305,1.764647277751655,converged
18,68,0.780255023265293,1.2751207863101357,1.4158774219004089,converged
19,59,0.8495785704076769,1.6122848278731656,1.5824459231574983,converged
