model_num,epochs,train,valid,test,conv_criterion
0,86,0.43260242733293075,0.907715392289983,0.9529209246333262,converged
1,66,0.28803912676276366,0.9588940780510886,0.8976619714835067,converged
2,58,0.48263813502600866,0.9979046198818043,0.8238327946302447,converged
3,34,0.7440000901796382,1.167086620455982,0.9882523909489938,converged
4,35,0.6676824457419073,1.0923413108601816,0.9515607553647475,converged
5,82,0.4100410670960319,0.9620160451765919,1.0128835088534462,converged
6,70,0.3192563299076055,0.929839357955822,0.7629204293136779,converged
7,60,0.3598417529395873,0.9728377229264432,0.9968627409654666,converged
8,70,0.42024443113762966,1.0123910748798917,1.0192838063492873,converged
9,41,0.6041522323706994,1.036108948365168,0.9778077906745046,converged
10,47,0.5523761673838816,0.9746668511113428,0.8681888007924885,converged
11,80,0.24691254473177052,0.9313192028490054,0.8497453729983254,converged
12,55,0.4394526812805984,1.0026330862659214,0.9691013352462834,converged
13,61,0.3684023434006115,0.885657714950483,0.9534072060675738,converged
14,29,0.86888741745521,1.1290177262602574,1.033047877362759,converged
15,101,0.3089347891231845,0.9808704683205657,1.0437258469040545,converged
16,76,0.3238119827409584,1.00464988296306,0.9787185457965386,converged
17,74,0.25327811463122896,0.7530766948620617,0.8657381475571144,converged
18,90,0.2088897621763853,0.8892319492306029,0.7067097050266061,converged
19,69,0.35344538784700935,0.9096083294375622,0.9186997548971336,converged
