model_num,epochs,train,valid,test,conv_criterion
0,47,0.37208790371611866,0.6580178812821235,2.8056672693019427,converged
1,34,0.4940194401301147,0.6602384284084868,2.957940677605026,converged
2,20,0.8112290862400211,0.7559558975982136,2.8231111289081157,converged
3,23,0.6164646698267148,0.6867552166447688,2.732643990045736,converged
4,29,0.5384014806695014,0.6653418679024934,2.861414155337953,converged
5,33,0.4797929916150215,0.6166068334555685,2.6385771085586187,converged
6,25,0.7025238491281457,0.8278978375567743,2.745181857213018,converged
7,36,0.6472873860643813,0.7504935364792332,2.6773134558673126,converged
8,45,0.44349518450431386,0.6220576198586686,2.7508208035325046,converged
9,20,0.7058118840009084,0.6928148759436503,2.5418239334123083,converged
10,31,0.5910389381747394,0.7119716581116547,2.972558870538856,converged
11,46,0.4877856944339544,0.8339672052589274,2.9096096526703326,converged
12,22,0.6319740011934329,0.6390052393992242,2.763472866520259,converged
13,51,0.47371502825138645,0.6340411274350095,2.6781039369072324,converged
14,29,0.6358739488092284,0.6590582138668762,2.8110581399306698,converged
15,30,0.5220054150150689,0.7537812733668905,2.824167675115208,converged
16,30,0.5334612151710205,0.6829063310460814,2.645905831840534,converged
17,54,0.41413314814813695,0.6515959944193864,2.861544121338731,converged
18,46,0.459827279146045,0.6718256720886181,2.8209305528948625,converged
19,26,0.6987754467303875,0.8238305574376338,2.479363982025532,converged
