model_num,epochs,train,valid,test,conv_criterion
0,60,0.8283935429060767,1.1111466894698672,1.512468141313307,converged
1,42,1.148752615523559,1.0965773330097255,1.2892707517572444,converged
2,56,0.9393777362767,0.8698103710821684,1.2423524193675703,converged
3,75,0.6686820389049096,1.1230847869229517,1.6972838112199644,converged
4,53,1.0943622556694212,1.0315484743084549,1.2752315693193643,converged
5,105,0.5556859141553506,0.9212430491014055,1.60339738450747,converged
6,60,0.788006159277403,1.0647146568510781,1.223302602636214,converged
7,50,0.9900598800435878,1.125742966742298,1.417430971572067,converged
8,50,0.9851487705243489,0.9741732012741846,1.848960816819702,converged
9,54,0.9549407859490067,1.1799775486868878,1.4802838179553888,converged
10,47,0.9815782936539827,0.9520261693008321,1.0635257467677395,converged
11,46,0.9385800937165725,1.0798355807275184,1.5135097785345601,converged
12,82,0.8844273822534222,1.0252050122901146,1.5536232468950033,converged
13,38,1.22944255652903,1.0464127522691926,1.1482745277506556,converged
14,84,0.642245493776938,1.1595620016429664,1.979028356153207,converged
15,44,0.8885573570444197,0.8799736292786352,1.9068668125035437,converged
16,64,0.6947880778975974,0.6833567105749783,1.1502897361722253,converged
17,86,0.6452827336558368,0.8161416257430567,1.2399593936573683,converged
18,44,1.204979831462288,1.1218879562146598,1.492009096698425,converged
19,59,0.7934907467577784,1.1047319069486627,1.1257700065294522,converged
