model_num,epochs,train,valid,test,conv_criterion
0,69,0.8999040596532639,1.2501422710180101,1.529007882259005,converged
1,66,1.0429496319155909,1.2808807833483205,1.5763107321838807,converged
2,108,0.8403279202699583,1.2167759633039343,1.2333400347352876,converged
3,34,1.2138252101687097,1.401367378475036,1.4916383097531534,converged
4,144,0.6792579507853527,1.1876302913818082,1.3016636161105533,converged
5,54,1.2636968030666411,1.4756612695336804,1.5877938466679198,converged
6,47,1.240811791643149,1.5239746823517724,1.5424574615472015,converged
7,64,1.0301603673713016,1.3813799270628488,1.30985321231515,converged
8,73,1.027365206770313,1.295232937661941,1.3390798587666581,converged
9,68,0.9345793255991495,1.3485176975798863,1.2118264807671304,converged
10,61,1.228311079283574,1.4504072940846715,1.409787802758695,converged
11,89,0.8678597531313871,1.1431895551442088,1.1983431898205068,converged
12,95,0.7553697718969974,1.2655448496289468,1.1120764185018095,converged
13,55,1.1584260830213402,1.3539052276357066,1.3966715697545107,converged
14,48,1.1204712099295067,1.321615729317881,1.4291910780637143,converged
15,41,1.3031147570694694,1.460568641339663,1.5400253001967665,converged
16,60,1.1439815897480792,1.4203876058368508,1.3909551737751757,converged
17,65,0.9891888107771484,1.4106768344891227,1.2612398921853836,converged
18,116,0.6983109686404457,1.1256205791971532,1.190508108835045,converged
19,72,1.0679228037704793,1.2891486917947077,1.4037400629852852,converged
