model_num,epochs,train,valid,test,conv_criterion
0,141,0.89946209626868,0.9420211671342809,2.5035120098142185,converged
1,389,0.576249264944982,0.84758667379843,2.2534346082427077,converged
2,138,0.962536798036598,0.9273032722568472,2.6360760699773254,converged
3,155,0.8485881718087832,0.9481255262980718,2.5204635293059385,converged
4,437,0.5332519317594524,0.8050934016469637,2.1764691340732263,converged
5,141,0.8779107432235611,0.9680436385689791,2.5886293659175377,converged
6,450,0.5389968529339338,0.8269779291345891,2.2712082107406117,converged
7,529,0.5597841776435462,0.8470042954396025,2.191520273317618,converged
8,137,0.8622926226454064,0.9089398726091227,2.55062064420277,converged
9,509,0.5816374973120295,0.8591425912332186,2.2804099307422168,converged
10,144,0.7928335633146063,0.916141371274452,2.4335954495971093,converged
11,383,0.5446334984850822,0.832804613876676,2.326326841578509,converged
12,197,0.7778314197923728,0.9490454354492782,2.492840775957022,converged
13,167,0.8618827598798859,0.9448508245224542,2.5906672678611793,converged
14,384,0.595074220682445,0.9391885718912475,2.2108875492288877,converged
15,192,0.7966153630835392,0.9211814529581932,2.544614441410719,converged
16,245,0.5904913034081039,0.9257812431722711,2.442534195882261,converged
17,254,0.6303993656222392,0.9277508552551518,2.246471020378824,converged
18,439,0.572768702748807,0.8455643727186497,2.242404387183086,converged
19,389,0.608189887420081,0.8834163710666056,2.3255194550436116,converged
