model_num,epochs,train,valid,test,conv_criterion
0,55,0.9234243402009694,1.0708999887192803,1.2123000388226637,converged
1,53,1.109119798006388,1.5966325480826011,1.30658127777628,converged
2,76,0.5695366218436706,1.2303761791376917,1.231883945431,converged
3,59,0.6588780586552769,1.2347069884344246,1.1361037856169398,converged
4,67,0.6479945648468506,1.3356760043722766,1.1615192803338654,converged
5,56,0.8532486005448792,1.5016771354825873,1.1883846350350133,converged
6,81,0.7593994250330853,1.0842180812585527,1.2268674367721997,converged
7,50,0.6861639924008939,1.3448538092660427,1.2562899215327659,converged
8,49,0.858263817054917,1.3037298885742747,1.075237304380792,converged
9,60,1.0080061965200457,1.4110461812725934,1.2820006687037615,converged
10,67,0.5770546301869938,1.1620790783405663,1.0313568204187518,converged
11,53,0.7007889937212148,1.2146512248293884,1.1812464042314677,converged
12,45,0.8741777882151293,1.6599878437088302,1.2376172557404166,converged
13,65,1.0036021841223222,1.3472895299927625,1.1879087547153995,converged
14,52,0.8522173902366247,1.002893859476701,1.2230736929710564,converged
15,50,1.0399934591190003,1.2689324605348369,1.210444640883949,converged
16,56,0.7523105613681386,1.2879087123462638,1.2021830809247749,converged
17,52,0.7838291098760336,1.6326222437030218,1.1034059983094673,converged
18,52,1.0281186292160065,1.2464372450795977,1.4717443446635832,converged
19,41,1.0242993312227793,1.676889680178111,1.4257533947062186,converged
