model_num,epochs,train,valid,test,conv_criterion
0,41,0.6914097403621753,0.8819492460535782,0.9560123098547794,converged
1,33,0.6887373479885682,0.894126980729717,1.3187464821214923,converged
2,37,0.7799933628485305,0.9340767431890526,1.0679514619176882,converged
3,67,0.41721839261162275,0.7718942882334511,1.1669734083762546,converged
4,76,0.4267017559960376,0.8268330225699458,1.207292330276497,converged
5,33,0.7679475695099768,0.9542013231913719,1.1394560337632598,converged
6,41,0.5706796176127438,0.9603300303250133,1.0176979190941648,converged
7,40,0.7848438744578238,0.8420156823321454,1.065917103625034,converged
8,54,0.5853090562368811,0.7824252572549911,1.2112459112102985,converged
9,61,0.4170404770950011,0.7759559176123391,1.3134676023291647,converged
10,28,0.7007348530275173,0.9120524415266402,1.1675164012148378,converged
11,51,0.4959675631613242,0.8119131786641571,1.137922380766053,converged
12,43,0.6229108472880771,0.8830540777972472,1.0326249474546596,converged
13,84,0.5039502747890838,0.8881291226912866,0.9261785856292597,converged
14,41,0.5442741570640788,0.8343521979149828,0.9802456447066257,converged
15,70,0.48663192993852217,0.7748104947674258,1.2851289776928634,converged
16,70,0.3996869985650339,0.7823759091869213,1.3062212113457645,converged
17,27,0.8933300027035999,1.000480476820229,1.1238458817946733,converged
18,54,0.5465487718244467,0.8057807448686436,0.969957087501916,converged
19,40,0.6925573452426506,0.7990478983924287,1.1095236761860128,converged
