model_num,epochs,train,valid,test,conv_criterion
0,47,0.44017054936066385,0.8129872759652329,2.508776071966041,converged
1,48,0.4637845070116098,0.8207602132498263,2.6861325406310437,converged
2,27,0.7766195209493914,0.8512616643866745,2.6357729858068883,converged
3,47,0.5598890895389562,0.76826061530681,2.3508137053165794,converged
4,63,0.4915997776274729,0.7133143312935041,2.3705635531796894,converged
5,64,0.5182684922169328,0.731626589310553,2.5248539118364675,converged
6,54,0.436233112186205,0.6968319417949727,2.4103993870428773,converged
7,45,0.606181968930964,0.8463596000264897,2.6230459842346976,converged
8,54,0.5364743934902722,0.7180703939534135,2.6901907302821604,converged
9,32,0.6564667193595368,0.8316961511468648,2.5116096369870013,converged
10,82,0.3383998033848981,0.789582535666215,2.4409036707703007,converged
11,57,0.5257172372640625,0.8502505377245038,2.474273823860362,converged
12,77,0.28706986581714117,0.7284427934938643,2.670629365014659,converged
13,58,0.42893808160996766,0.7739080485661275,2.565815561760159,converged
14,31,0.694402932962562,0.863134060960279,2.829495579173594,converged
15,63,0.3728970869031958,0.7569472319183013,2.560053873438333,converged
16,12,1.0268419027949978,1.0555495923379565,2.91638391291808,converged
17,41,0.5803855218861387,0.8245241254785024,2.4108249696096475,converged
18,40,0.6096016091679084,0.8237666179482547,2.8187692619150977,converged
19,63,0.4087033206990209,0.7049807891688842,2.2721509711953045,converged
