model_num,epochs,train,valid,test,conv_criterion
0,87,0.6439726637208402,1.125990791915737,1.000009049265822,converged
1,64,0.7788437419169483,1.1501646263208485,1.0866224832377522,converged
2,91,0.7248774716005641,1.0480902076641576,0.9477159436256998,converged
3,79,0.6602837082342322,1.0978294661229435,0.8864347408937034,converged
4,65,0.9119307509810473,1.1915379462035705,1.1660906977708716,converged
5,68,0.8700758317685409,1.1240530396209,0.9427968626719946,converged
6,90,0.7633547755897813,1.0630499836387601,0.9672572352640909,converged
7,56,0.9899447238265825,1.170926096541282,1.0555499565597215,converged
8,37,0.9996984566777628,1.2250567162012342,0.9561316612036443,converged
9,78,0.8557037034337366,1.11919399895882,0.9475252722967529,converged
10,56,0.939230580868657,1.1270709282885834,0.876288519009937,converged
11,65,0.9330212391592926,1.1133844266410777,1.0074785321629915,converged
12,80,0.8798347562154548,0.9953966455387626,1.0554610347285955,converged
13,58,0.9671247235649432,1.1744339014724374,1.0307886766227639,converged
14,70,0.8376799773689613,1.1552608122513024,0.8316034652500198,converged
15,69,0.8242209369475628,1.109846635888759,1.0717247186162362,converged
16,80,0.7199786276808567,1.0790625644127052,0.9098822690655828,converged
17,49,0.9576235156378582,1.2276271229113465,1.1326653405453722,converged
18,104,0.6987435266192988,1.0218537173020652,0.9508893371544244,converged
19,66,0.8940297483391969,1.1645043076785688,1.0860610088158633,converged
