model_num,epochs,train,valid,test,conv_criterion
0,62,0.8827549486801121,1.1351465482693184,1.1681851527607692,converged
1,57,0.8569638758797895,1.322215249965537,1.3268170305610114,converged
2,76,0.8800156558071351,1.1112968556923175,1.2484084479685065,converged
3,56,0.9923942985035911,1.2846816507614505,1.3463481842447957,converged
4,52,0.9885286370750582,1.312709075413006,1.6084627540339904,converged
5,52,0.9527150295254682,1.3470058919611054,1.4058455421753608,converged
6,51,0.9374459995350755,1.2121872842404637,1.2100323648131648,converged
7,52,1.011244887293072,1.2982353602980274,1.3302422597830859,converged
8,54,0.9892702745726047,1.3689174949340628,1.4657048596496778,converged
9,49,1.0043571532124902,1.2505724419584086,1.5456921172040499,converged
10,53,0.8198453607105177,1.3275313927355183,1.5857887500294874,converged
11,94,0.818601769515007,1.2660113806481355,1.2943719167706444,converged
12,52,0.8173885842533969,1.2220760999005837,1.1679428439474508,converged
13,65,0.8254453843299338,1.2941467097868657,1.4857185553281926,converged
14,46,0.9842980452856155,1.1962531052964351,1.135257398743951,converged
15,41,1.057554118322123,1.3670028524424804,1.5226204086794615,converged
16,86,0.8790310976005017,1.1753583604363247,1.2451087903882356,converged
17,55,0.9140449954633162,1.3020352552107624,1.183575810466617,converged
18,43,0.9429748145944815,1.3840516674910268,1.2743408499216977,converged
19,49,0.9347664880901847,1.3780155608813631,1.2965213271401965,converged
