model_num,epochs,train,valid,test,conv_criterion
0,64,0.8770065678468244,1.1882384607862546,1.269782473213062,converged
1,86,0.8419608312983659,1.2265813051289398,1.5000919455716386,converged
2,60,1.0809727335253252,1.3679873893764942,1.4938553380653996,converged
3,35,1.0705354160682343,1.410833632000907,1.3778792021310837,converged
4,44,1.1104240245183588,1.3359002218394236,1.4361555475852708,converged
5,60,0.8397550503724334,1.2712715668856978,1.4362391941884842,converged
6,61,0.9175045748447946,1.3242128070127772,1.337369401201918,converged
7,27,1.107525501288929,1.2296935552673638,1.4581441711081138,converged
8,62,0.9090694441714169,1.2214493415862682,1.3404453116770332,converged
9,83,0.719616225147538,1.2716528616864766,1.2209563623794673,converged
10,45,1.0197016573243585,1.2495022596116223,1.6615699960405041,converged
11,37,1.1765140938812517,1.4876280381548304,1.405394876007987,converged
12,65,0.8708929351136437,1.2424374637228939,1.2269466674644067,converged
13,80,0.8157131770590497,1.2885190357121739,1.305592276911457,converged
14,70,0.9353112274765666,1.2799373839311616,1.284710765434988,converged
15,38,1.1537525061708285,1.4732602715461443,1.3840801076151708,converged
16,62,0.9357714332572307,1.192048340785225,1.2064630861485177,converged
17,44,1.0292791918125446,1.3665625998092188,1.333912665888602,converged
18,56,0.9932642599127525,1.3178033485525291,1.2795289160426755,converged
19,48,1.0627608951986347,1.3646387983518855,1.2576123867818596,converged
