model_num,epochs,train,valid,test,conv_criterion
0,38,0.8630818521181345,1.3957717577875455,1.2173493630427787,converged
1,36,0.7169873989275061,1.2440128707767242,1.1163857334524614,converged
2,48,0.7858838439504405,1.2835449481962118,1.006134835273417,converged
3,44,0.7909911786369201,1.235205916843148,1.1701390024028886,converged
4,60,0.5379532247420129,1.0857640232280863,1.0702448231682837,converged
5,37,0.7679421051339027,1.212977904478575,1.1370223141664546,converged
6,38,0.727131523471612,1.2818134335307108,1.0285254493959655,converged
7,28,0.9410925150636974,1.236599575387187,1.0569901934000583,converged
8,38,0.8608623740154808,1.1793167454474198,1.0503135955879632,converged
9,72,0.5455130436977979,1.2298051747139893,0.9408105662991768,converged
10,29,0.8801646929457727,1.340819059870777,1.1622282332414784,converged
11,71,0.7305658189384855,1.2973012203983798,1.0178382044716856,converged
12,34,0.7710926634689432,1.270290374408374,1.1650909704495491,converged
13,46,0.7441241618728296,1.0004992232826195,1.0964135480152342,converged
14,30,0.8321786738847781,1.246605769489953,1.0025206527947257,converged
15,60,0.7083424383154664,1.2326218511260472,1.0397509078944687,converged
16,20,1.3499648921063105,1.5212444675859154,1.490930472345002,converged
17,49,0.7275241472162416,1.2937417314287367,1.0917596017436388,converged
18,29,0.9099659407388664,1.3641123967466375,1.0897424118586125,converged
19,19,1.0733460232844583,1.300096020796952,1.191102985066112,converged
