model_num,epochs,train,valid,test,conv_criterion
0,58,0.7266889042483912,1.2886037687689094,1.0848237060952912,converged
1,59,0.7175384190518719,0.9126984168297811,1.2927446886775082,converged
2,74,0.6013401388670476,0.8688819362323041,1.2268535469389203,converged
3,83,0.45234368271946607,0.8554381996628949,1.8340273978467327,converged
4,56,0.9644951625621072,1.1528604959917443,2.2475906522678812,converged
5,75,0.5481111619440893,0.9454190188339169,1.500921654715739,converged
6,85,0.5701840706527039,1.1208724710933937,1.6619848757978952,converged
7,56,0.7718333108775052,0.9639200781915221,1.5697085803088877,converged
8,72,0.527283177187416,0.8170295722870533,1.9683095530890542,converged
9,61,0.8292329910913471,0.9978201313398924,1.6109372931644972,converged
10,65,1.0550790825315277,0.8963821965465699,1.6512748662293786,converged
11,66,0.5886260718057613,0.9250189722342074,1.4856829471852742,converged
12,82,0.5189577162100932,0.8415646670717086,1.579787510317704,converged
13,82,0.5092044770849908,0.7594577229700104,1.5886594164500993,converged
14,50,1.017740729663167,1.0424937972948707,1.22449048050737,converged
15,76,0.5437816293555094,0.9367716917267376,1.5913177661815527,converged
16,62,0.8295820113407263,0.9177288483271577,1.6782007000914507,converged
17,119,0.3768304932518278,0.9204598134067344,1.674375192386061,converged
18,48,0.9080890634471687,0.8706946208503991,1.4832324462260895,converged
19,44,0.8146333149890107,1.0506379586597145,1.981794621331845,converged
