model_num,epochs,train,valid,test,conv_criterion
0,36,0.6863585606120046,1.2444201537646022,1.0538112276207288,converged
1,61,0.5691821096268538,1.019780673994526,0.995481165637276,converged
2,36,0.8290334364041647,1.323562713329116,1.1341601165363362,converged
3,27,0.9300849998106004,1.3103809372930335,1.023786510644864,converged
4,41,0.7949029850710476,1.398300127256235,1.1014588703807504,converged
5,49,0.6009677744477023,1.2296499289432001,1.0359901547961123,converged
6,33,0.9380204338980548,1.1999719079051583,1.2137444734658878,converged
7,49,0.7779210272097837,1.2441053074847814,1.1152916111031328,converged
8,86,0.6250018243062551,1.0374814286534244,1.1328707481061142,converged
9,26,0.9393173030964965,1.4317315923374914,1.1415701044247768,converged
10,42,0.8008028560705741,1.2428135373674132,1.0117007803842444,converged
11,20,1.1924580895474337,1.3963561511322604,1.260637447258472,converged
12,20,1.1435987842734363,1.4529729086672571,1.349660889704391,converged
13,32,1.0583213407259824,1.5074327344943175,1.5254730219338162,converged
14,38,0.815632192583297,1.3028722940236601,1.0583009101590206,converged
15,34,0.8062890224854871,1.3741174498955677,1.0934724494828538,converged
16,18,0.9989747492789914,1.400599052434191,1.2181595686333473,converged
17,57,0.7209669200558004,1.1276935697139367,0.9546838926684309,converged
18,29,0.8798327429599336,1.313845469561436,1.1735315926216745,converged
19,25,1.1015921699199105,1.5171857226327732,1.4098108932718723,converged
