model_num,epochs,train,valid,test,conv_criterion
0,104,0.6191719453866894,1.1358068911569643,1.118071246418594,converged
1,130,0.690839658888732,1.1638554842299609,1.4784930488265324,converged
2,82,0.902374583102251,1.3660604693468483,1.4333570275078962,converged
3,98,0.6228890477102696,1.2299507314309548,1.1970079567306289,converged
4,81,0.8630717104351363,1.3377019743407423,1.1387508294518758,converged
5,77,0.7413721949150981,1.3030476148150678,1.3416509691228855,converged
6,126,0.511386391923627,1.059872649323238,1.4207248524998615,converged
7,76,0.8351208947666573,1.2573355538208224,1.4419182889468534,converged
8,82,0.7998045643115528,1.2938388732674206,1.5555761406906792,converged
9,79,0.8626065145572681,1.32627143330855,1.2951268275597214,converged
10,67,0.8581285659067335,1.412338358785547,1.4839212196446916,converged
11,68,0.9657875323492148,1.3832687083300297,1.2636470661669426,converged
12,89,0.7049303591286641,1.2122364914113364,1.4816331061370163,converged
13,79,0.7980774325258786,1.1416430573644583,1.270282613546141,converged
14,81,0.698213131335406,1.1795183942278566,1.2942879454765055,converged
15,98,0.7511024402846903,1.2591366687893837,1.5445195163088143,converged
16,96,0.7687647326117579,1.1290865952902345,1.329839093689046,converged
17,86,0.8548386443030682,1.2956479366230722,1.452312543016994,converged
18,93,0.8231053322915757,1.1967635676693074,1.6996029877008199,converged
19,138,0.699169430712072,1.092998980031825,1.4309245700597062,converged
