model_num,epochs,train,valid,test,conv_criterion
0,52,2.5728974014250627,2.2614725216939506,2.3059193284088897,converged
1,148,0.7535548560921315,1.2437402621242357,1.323252987519039,converged
2,63,2.046495352049515,1.902854188977909,1.7342802248689173,converged
3,32,2.7162225348340368,2.4043768460586503,2.5452444855647154,converged
4,111,0.907230590288774,1.3209629902506268,1.8481943778637073,converged
5,100,0.8768193963645924,1.6975937052742427,1.4314416871446287,converged
6,135,0.9939104461869173,1.5403063904913206,1.8215144780919195,converged
7,75,1.7232054386543816,1.8588488652752424,1.8748599828958217,converged
8,97,0.8970332702028905,1.4471798584150377,1.7916731177668659,converged
9,113,0.8257262624056673,1.6010044977023286,1.3069298268231755,converged
10,83,1.182138579266016,1.949122509542572,1.723120473197274,converged
11,35,2.6597210103360656,2.1615351423484936,1.8976233708664774,converged
12,109,1.0453657964303695,1.954276827679706,2.21743453765864,converged
13,93,1.4637847115619211,2.190078559206308,1.5813068168410547,converged
14,72,2.2552304771780967,2.105054563859022,1.7243675086004298,converged
15,40,2.8021986679088853,2.3346117889384987,1.9301724082920626,converged
16,83,1.5119373166178292,1.6673608400147206,1.717682762624281,converged
17,42,2.5443790052519693,2.2814054449768153,1.9382510736733272,converged
18,44,2.5892441727492663,2.2022988118763336,1.7610684466861666,converged
19,64,2.3317000825555914,2.2141591774708558,2.1015931237215804,converged
