model_num,epochs,train,valid,test,conv_criterion
0,59,1.1346795448779585,1.3430181199421316,1.3528822822088276,converged
1,76,1.0172554573612511,1.2125856149721908,1.403868905682106,converged
2,55,1.1647865745057122,1.3936805322208587,1.4945691480174452,converged
3,70,1.0689836504247214,1.212876473655852,1.2564395856500012,converged
4,119,0.7932562291248444,1.119461302218148,1.3172119030833824,converged
5,62,1.3138677679687523,1.4233014602318548,1.1912038707814223,converged
6,65,1.1687811609438652,1.2902193700473898,1.2442251395183859,converged
7,71,1.0331970769763843,1.217789600554298,1.0367493462453607,converged
8,89,0.8607396778374239,1.1639186307260154,1.4006071953289152,converged
9,62,1.1353727124937016,1.3854570328094293,1.3077417584286104,converged
10,93,0.79450371882948,1.1611660659060286,1.3263554445827828,converged
11,53,1.2824640783769508,1.4434989027129606,1.3264901728400245,converged
12,88,0.9535473772860326,1.1842880787580883,1.1765650489996107,converged
13,69,1.2269792031683924,1.3626045540587906,1.1479001816118128,converged
14,71,1.1204672172108237,1.3207327265149427,1.1828098985673923,converged
15,84,1.1042870750378084,1.3234781072938857,1.06026493844654,converged
16,78,1.087204698646623,1.3854527070908609,1.129861319030162,converged
17,43,1.2737315764624544,1.4358532453595707,1.405133717636076,converged
18,89,0.9989773923133531,1.2577436110656581,1.3220378866344413,converged
19,57,1.1889565474021098,1.3118829035036816,1.1809326865880587,converged
