model_num,epochs,train,valid,test,conv_criterion
0,43,0.6417492544897385,0.9943448663302697,0.9038185017249234,converged
1,27,0.8775872679172397,0.8485056166710921,1.1255770080207133,converged
2,49,0.6992654082826895,0.8423736992583477,0.9736106927235947,converged
3,33,0.7555723582280711,0.8234651894010362,0.8944670734223148,converged
4,29,0.7567293661751545,0.8363608785153057,0.957953485028579,converged
5,53,0.6487886717410483,0.8558021112521716,1.1204406011635983,converged
6,21,0.9529361646219595,0.9452652492368133,1.0002693564533442,converged
7,52,0.6226287808783876,0.810591320183049,0.8985215797131596,converged
8,25,0.8668302789942033,0.9100157067015354,1.0587058846420139,converged
9,26,0.9252952709123425,0.9723069742202873,0.9979138473529174,converged
10,52,0.5956989657854627,0.8609519850054685,1.020451810809667,converged
11,35,0.8038701938702912,0.9225195065453301,0.9691736472670598,converged
12,47,0.6548745012873985,0.8309337753117855,0.9726244108200565,converged
13,30,0.8488504887796444,0.8706733895718389,1.0051778502471824,converged
14,22,0.9812754940002815,0.9795381745628038,1.0570810519726335,converged
15,30,0.7974278509161049,0.9114036632117838,1.0217264185136663,converged
16,38,0.72461773780112,0.9461363871287854,1.1898176376855514,converged
17,118,0.1506567328498884,0.7976229173806633,0.8709918784911075,converged
18,67,0.4981596295155568,0.7581734592449626,0.9186350177948988,converged
19,36,0.8363401457568891,0.8686969269993446,1.2349760937442456,converged
