settings,TIP3P,CHA-GB,ZAP9,mbondi,AASC,IGB5,ML alone
feats-node_z-hy-ar-de-nh-edges-var_bonds-implicit_h_True/ep_1000-over_1_0-opat_20-del_0_01-cpat_100-iter_20/,365.40 ± 87.59,310.25 ± 92.59,355.25 ± 120.59,431.70 ± 92.08,350.10 ± 108.19,243.35 ± 84.73,245.45 ± 89.28
