model_num,epochs,train,valid,test,conv_criterion
0,102,0.8403276674156819,1.1893270088567574,1.8443237342485446,converged
1,90,0.7627055216125151,1.2078652737665059,1.4014817021338588,converged
2,98,0.8528755925796708,1.1443561459633131,1.5544315626432832,converged
3,60,1.007973486093903,1.2954500787998053,1.4867632762807377,converged
4,90,0.9275169511636638,1.3447465178761386,1.3243925886120493,converged
5,51,0.958948709440717,1.3244999713632748,1.3214226967162537,converged
6,76,0.918057148225127,1.3243386137082913,1.4716372173926806,converged
7,90,0.8464273483257694,1.1825877590240248,1.4852751213698177,converged
8,98,0.8681666486503336,1.2376364030179596,1.2502911916608057,converged
9,57,0.8953649233869861,1.3205077723784389,1.502994199907654,converged
10,83,0.881915152020115,1.2166845116821978,1.445056497910228,converged
11,88,0.9293833740398657,1.2013743708387656,1.6653762325270383,converged
12,102,0.8592040668634265,1.2244087905266705,1.5132364040407043,converged
13,105,0.755087364638493,1.166418743639439,1.322108191560934,converged
14,78,0.8956279232178012,1.2355820555904364,1.3070780626719147,converged
15,96,0.7181765922292733,1.1949396748921999,1.6122777623867415,converged
16,94,0.848884752324603,1.1327830515484432,1.6111311249489118,converged
17,130,0.6764570789901125,1.226472284413815,1.368532686481954,converged
18,83,0.8403608530779231,1.2012543391831418,1.3591754350840088,converged
19,51,1.0240522849927756,1.3125732743530445,1.5567980404562458,converged
