model_num,epochs,train,valid,test,conv_criterion
0,84,0.3330029915340499,1.0531031975756036,0.9537837465785666,converged
1,97,0.2956241425572838,0.8984862896317523,0.8979526086184627,converged
2,47,0.7008185095223862,0.989574884620097,0.9160944048508212,converged
3,64,0.5549642397781,0.9775815484820399,0.7909355533835722,converged
4,67,0.5673336059925539,1.084216642180027,0.9085829328487753,converged
5,76,0.45358941585446316,0.9382072528594108,0.8360402807393245,converged
6,83,0.3791748282018664,1.0725138970113883,0.9550722029344827,converged
7,69,0.5008070340795291,1.0728106835541604,0.8862808829311858,converged
8,73,0.45107355862367204,0.9671382080916558,0.9719407883420845,converged
9,35,0.8251632448112358,1.219277521410234,0.8476910392125335,converged
10,22,1.1422156604547484,1.3476462654011183,0.9930375865746852,converged
11,48,0.5140682380910219,1.0408305694862687,0.9113015030477316,converged
12,43,0.6577793988764586,1.1876263289586684,0.8651564099528561,converged
13,23,1.091101748441079,1.302244225432334,0.9534539510676875,converged
14,20,1.0203598112098182,1.2137494055705915,1.05789598047263,converged
15,74,0.39390513479068434,0.9238869311714095,0.9226520220046941,converged
16,45,0.6641621632591602,1.0949018325282183,0.8598962596379667,converged
17,82,0.30032649923568977,0.9568289588939636,0.9132297498504972,converged
18,51,0.5767334995114874,1.052100353715075,0.9931765219573557,converged
19,57,0.6565672460428015,1.1007358904418059,0.8425894238524123,converged
