model_num,epochs,train,valid,test,conv_criterion
0,203,0.9440656821523806,1.2666977191159046,1.1831736018130232,converged
1,214,0.8084027512337698,1.2244319759881166,1.1168761062756323,converged
2,248,0.8233836288237637,1.1627766590603583,1.241316900529502,converged
3,177,0.9817819334916364,1.3971209358371457,1.2827921769947974,converged
4,226,0.9445097049295726,1.3579386643508922,1.2189040167794996,converged
5,378,0.7239352501044369,1.207005351786618,1.0935527781814027,converged
6,370,0.740720588629003,1.2633536840481152,1.244651860499039,converged
7,348,0.7656395610549178,1.3031085330859247,1.1601981714005913,converged
8,293,0.8411903495940329,1.3402623897442971,1.2235779366295523,converged
9,173,0.9843283121042198,1.3882446518863856,1.3155079608660776,converged
10,230,0.8577007066597759,1.2634422521007604,1.286238071398643,converged
11,294,0.7793270632034451,1.2251746309129163,1.1178490716115574,converged
12,135,1.0823231955622001,1.356653141349558,1.4038254345811318,converged
13,352,0.7039782437807667,1.1474650197533824,1.0709209532958914,converged
14,237,0.8969575991377885,1.2921450602412885,1.1724453886034374,converged
15,190,0.9892982056471289,1.3430627890702445,1.301621223648106,converged
16,199,0.874335678382587,1.3700812093012682,1.230421954179959,converged
17,327,0.8030086256388625,1.3128613228021586,1.218240358115162,converged
18,139,1.0779363460561513,1.2810534996350866,1.2451481946239427,converged
19,174,0.9880688662130981,1.337994429758495,1.2366763908057565,converged
