model_num,epochs,train,valid,test,conv_criterion
0,159,0.624236266342468,1.119403975301284,0.9966422495204835,converged
1,17,1.3996601980761851,1.5658962005166983,1.198333392155957,converged
2,42,1.222701214678729,1.388593069438004,1.084264538255803,converged
3,54,1.1381279333539396,1.3363327698115273,1.0872302405452656,converged
4,134,0.7253345988996325,1.103616338852197,1.0920944507142734,converged
5,170,0.42359009492087635,1.065156505925837,1.0984865968241624,converged
6,80,1.0630035317114017,1.2252174191582923,1.1557976036176945,converged
7,60,1.077129884344598,1.2340516777638495,1.1121252103047483,converged
8,53,1.198096307226661,1.4308006192077958,1.0834287708471417,converged
9,34,1.4132237822730764,1.5234100387083487,1.3396962170684459,converged
10,49,1.2090805718453157,1.4192474143423797,1.0500846636346743,converged
11,46,1.215636125421455,1.453798272381123,1.111344772969117,converged
12,62,1.0769206194443903,1.378330742190177,1.0098833244153744,converged
13,55,1.1018318249664332,1.2920737350424663,1.108902297197039,converged
14,105,0.8647267629022125,1.1117147288543188,1.1914467911547801,converged
15,27,1.4671956363806733,1.4104049946138766,1.4428879020283574,converged
16,114,0.8893982172746052,1.1057660972411911,1.0758084130650956,converged
17,65,1.0841975323649098,1.338167684045928,1.0782484632155545,converged
18,34,1.386099894707419,1.4655757792208242,1.2736906969219486,converged
19,47,1.2954695753993455,1.4038894052746698,1.2149159809108807,converged
