epoch,loss,train,valid,test,final_model,rel_val_overfitting
1,2.786228370666504,1.6914537829105738,1.3275389010816296,2.0175898663654213,,-0.2741274711667129
2,2.6897035598754884,1.6436283141003702,1.280994534978683,1.9396866802211004,,-0.2830876863403025
3,2.5538009643554687,1.6661618369813274,1.3233190746639594,1.8665224242884326,,-0.2590779267686659
4,2.5889564514160157,1.6083452400428937,1.1800280252342359,1.924343701516809,,-0.36297206985710084
5,2.5234043121337892,1.6079888868760603,1.2508852619388864,1.8244885571564027,,-0.28548071977733536
6,2.4476291656494142,1.5821360097868709,1.1667539162968488,1.9132680504538282,,-0.3560151696841097
7,2.3855667114257812,1.5615067456157221,1.1429037069103614,1.883532767360503,,-0.36626273602435
8,2.3563987731933596,1.5438689103945835,1.1516652301549075,1.8342944955957283,,-0.3405535480018978
9,2.3251909255981444,1.525973516687495,1.139734139166932,1.832560457477312,,-0.33888550342352447
10,2.267330360412598,1.5139152982477764,1.1269379196527707,1.857143620488853,,-0.3433883729054394
11,2.2076480865478514,1.494307519120664,1.118449577431609,1.7952402962307208,,-0.3360526475875378
12,2.126908302307129,1.4624079854623617,1.1152444597015403,1.6795790314442967,,-0.3112891731860553
13,1.9694364547729493,1.4347353735009978,1.1541001778785922,1.7427484485366005,,-0.2431636360530286
14,1.9111984252929688,1.389026519305524,1.0460444039608783,1.5945343599324076,,-0.3278848527327652
15,1.8766572952270508,1.3178234792974157,1.1022494491521504,1.555490936919535,,-0.19557644624915416
16,1.7636783599853516,1.2989818129779251,1.095976354154925,1.53668291461432,,-0.18522795501325542
17,1.5911759376525878,1.229877476789823,1.054223498800323,1.5318351169133604,,-0.16661929675195958
18,1.4779183387756347,1.180151736175198,0.9803684257985816,1.5404400150018651,,-0.20378390931335671
19,1.3321294784545898,1.1861659304782193,1.0948156451525939,1.4461689276399468,,-0.08343896593923182
20,1.3155975341796875,1.0957481325658107,1.0946859736021461,1.4630681179971619,,-0.0009702864467783931
21,1.1998723030090332,1.1229286094610154,0.9990008148421944,1.370178984163991,,-0.12405174528150614
22,1.083498191833496,1.0111531931848174,1.0640677973840778,1.2572997393595624,,0.04972860218996051
23,1.0137113571166991,0.9775032434868456,0.9746330429400383,1.3900464042746277,,-0.002944903794918733
24,0.891880989074707,0.9067804814024095,0.9427966095089299,1.1162657183458786,,0.038201376355479134
25,0.7938109874725342,0.901299571786267,0.9966746535561818,1.1502720851981396,,0.09569329512856786
26,0.7640827178955079,0.8659823451816449,0.8828420082686881,1.1597892677525203,,0.01909703313745361
27,0.7255931377410889,0.9492946362601772,0.9902643522147877,1.531874819996393,,0.04137250408234852
28,0.743904447555542,0.8382188032426935,0.919240964829936,1.2690464714639151,,0.08814028604810056
