model_num,epochs,train,valid,test,conv_criterion
0,38,0.8967868327401657,1.3773868883241664,1.2760121347311797,converged
1,28,1.062786260082182,1.474258883611042,1.2658196138101208,converged
2,29,0.9865038352047919,1.4428487695432928,1.2313780314161114,converged
3,30,0.9821295704846915,1.2735721597612963,1.3083552909023433,converged
4,42,0.7947359658054001,1.2605692039836736,1.1657164250811896,converged
5,32,0.8705321822042972,1.3204484881339502,1.1697328778574172,converged
6,26,1.030906947044653,1.3917184763192167,1.364057067452191,converged
7,35,0.8946870762013164,1.36924137416286,1.2191222114357554,converged
8,53,0.7423569325851602,1.3103353052450057,1.164131221607482,converged
9,29,1.0206323344267294,1.4194252637075502,1.3972769140568746,converged
10,36,0.9323140732477346,1.3351553764328918,1.363332765491569,converged
11,20,1.1177225306041088,1.3247113718494146,1.2685003923308469,converged
12,35,0.9912261647997341,1.3165486744580268,1.2514969132929683,converged
13,81,0.585329430282862,1.1362454373298887,0.9942798667879938,converged
14,20,1.2327482841382331,1.448244101204175,1.4938609218098662,converged
15,18,1.183624329894334,1.400496571143159,1.3647266693360602,converged
16,28,0.9305781658030617,1.3327883414873434,1.2025309441442584,converged
17,24,0.9984367756490834,1.2713651487602646,1.2270295998149892,converged
18,40,0.8041331367740168,1.3961621042475654,1.2240807907786513,converged
19,44,0.8490736092508631,1.333428640709291,1.1652891788948003,converged
