epoch,loss,train,valid,test,final_model,rel_val_overfitting
1,4.433377075195312,2.1768276902583135,2.4683452920122053,2.409407555859432,,0.11810244000191947
2,4.293141555786133,2.1441465316818906,2.451767857031426,2.400560054919422,,0.12546918929021283
3,4.112242889404297,2.1055973423181533,2.4307831658892423,2.378157937674749,,0.1337782111273293
4,3.822259521484375,1.9749738499684097,2.351784772168086,2.273090828111037,,0.160223387215956
5,3.3977210998535154,1.8797872743598292,2.3099869026086357,2.2386593441197213,,0.18623466122816026
6,3.1263778686523436,1.8331949665840261,2.28652208416716,2.2259179018185407,,0.19826054632149037
7,3.1084407806396483,1.96027210029347,2.4054444209271204,2.327916399345381,,0.18506863711366464
8,3.216696929931641,1.8362351802360166,2.2450543545574373,2.1848334383281087,,0.18209767326636075
9,3.041914367675781,1.809240041505444,2.2425041641410233,2.187541159964846,,0.193205493021476
10,2.9623950958251952,1.8108427532460933,2.2281073883748186,2.140894103646378,,0.18727312575049537
11,2.9102882385253905,1.7800196679877704,2.216619982864199,2.128677456366052,,0.19696669625448235
12,2.8572425842285156,1.765002824246393,2.20810126341278,2.0748183521295855,,0.20066943781443536
13,2.8223194122314452,1.7391991647741747,2.1857878220098512,1.9741458943474448,,0.20431473390909202
14,2.7078628540039062,1.714545470380172,2.095390665479643,1.9136162383769442,,0.18175379005627773
15,2.640545463562012,1.6866225622965658,2.012249646637961,1.8528987620042179,,0.16182240850952492
16,2.5411375045776365,1.6534443750152468,1.9574618042528922,1.8043589838826426,,0.15531206206788808
17,2.404550552368164,1.609662064168006,1.8940982099050447,1.7436046959699032,,0.15016969249514164
18,2.451374626159668,1.5548044203711366,1.8132956274873957,1.7017378197954882,,0.14255326224684003
19,2.2509300231933596,1.5436476474981837,1.8154237776852653,1.6021891345057526,,0.14970396087551885
20,2.3742403030395507,1.5994193453235235,1.8261373973409947,1.7267911857961828,,0.12415169436187617
21,2.316345977783203,1.5666566141443545,1.8026306691252458,1.6576321300502308,,0.1309053812422937
22,2.0988676071166994,1.6652750168285,1.8564627076576588,1.8443040823388406,,0.10298493475820186
23,2.185428810119629,1.458215057322273,1.693876659539393,1.5491833602874767,,0.13912559742171682
24,2.0322877883911135,1.419201593571418,1.6215593687363665,1.4718333013379095,,0.12479208536326365
25,1.8280065536499024,1.3953749480950826,1.6611339448511326,1.5438691999142795,,0.15998649451466532
26,1.7475337982177734,1.4111001999846835,1.6224686805836765,1.4276834714948712,,0.13027584638672599
27,1.8287919998168944,1.3590359899983726,1.5973735808713498,1.4037869006184849,,0.14920591759315732
28,1.6321298599243164,1.3037564816675637,1.4754421068887638,1.3906399102353688,,0.1163621564137343
29,1.7245847702026367,1.5519690483557282,1.5867745249096834,1.6378534376146705,,0.021934733642094632
30,1.8816553115844727,1.375669611897007,1.5960970331623368,1.4604683535964103,,0.13810402292935675
31,1.6529788970947266,1.3114381612511408,1.5065810486636497,1.424028432362301,,0.1295269760532315
32,1.5427915573120117,1.3577035523532421,1.6375326298528008,1.3942376662315497,,0.17088458110585114
33,1.5625843048095702,1.3084515034511772,1.5409498067670533,1.3959974442130925,,0.1508798679196843
34,1.4683693885803222,1.267101927714397,1.4700740527545064,1.4757508660644378,,0.1380693201541764
35,1.640604019165039,1.327244974776106,1.5173952991189241,1.4163377718361316,,0.1253136374240971
