epoch,loss,train,valid,test,final_model,rel_val_overfitting
1,2.1132061004638674,1.4605428929286677,1.6262668238476394,1.5398473372105923,,0.10190451436922258
2,1.993147850036621,1.4029460200805899,1.6068549148258597,1.5079544972581909,,0.12689938143380428
3,1.8256925582885741,1.3463659625769682,1.619129537679077,1.469309878592985,,0.16846309622212116
4,1.7311151504516602,1.3373834729276546,1.6345066869539882,1.4228271277177098,,0.18178158364102043
5,1.7151817321777343,1.2984359601621658,1.5110376890584545,1.3723276980591714,,0.14069915690108523
6,1.577855682373047,1.2810931376297179,1.5149519649012329,1.3045699711200778,,0.1543671566423305
7,1.548245620727539,1.2402389055339558,1.4509378820729937,1.2862990897838271,,0.145215711259814
8,1.4203172683715821,1.1859417185266135,1.3923218447097943,1.279319767071095,,0.14822731322311272
9,1.3583375930786132,1.1738196905299116,1.3751568695082022,1.2602481686433937,,0.14641033575340012
10,1.2802916526794434,1.146867384323989,1.4047936053983765,1.1594764701996838,,0.18360435304034853
11,1.2307986259460448,1.1085920493025987,1.3122248280946234,1.1488672166008698,,0.15518131834748436
12,1.1916801452636718,1.1381060442533861,1.3254026565836894,1.2459382466037452,,0.14131298998077485
13,1.1425867080688477,1.0681679767688,1.2886443116115762,1.1057403740683673,,0.17109169136598212
14,1.1190662384033203,1.0489332409106482,1.2914672386001218,1.0439301454197494,,0.18779725140559267
15,1.077880859375,1.0365688837712608,1.3094343041945735,1.0074320319571524,,0.20838420037510083
16,1.0157371520996095,1.008419116239195,1.2468116505187874,1.0170517304320172,,0.19120172175195785
17,1.0444162368774415,0.9917406933016205,1.275869730098001,1.026950484279697,,0.22269439433644708
18,0.9887530326843261,0.9815608086788175,1.2928812951406097,0.9723723389155441,,0.24079587788292195
19,0.9334358215332031,0.9490206321828425,1.2690202224197025,0.9854161360361106,,0.25216271938259677
20,0.9000504493713379,0.9174474043728229,1.2096471893356304,0.9190946665226054,,0.24155785880285574
21,0.8819462776184082,0.9309182919176474,1.142504375264731,0.9398231291910977,,0.1851949873697917
22,0.879664134979248,0.9116962183219848,1.2554800591843513,1.0057882860851848,,0.27382660389342456
23,0.8185781478881836,0.890964692408911,1.16171128963999,0.9752644578196167,,0.2330584196310792
24,0.8085707664489746,0.8776312433420788,1.2696390902054129,1.0786894462123153,,0.3087553383378514
25,0.708475923538208,0.9899551090593355,1.3461424934357773,0.9214522029444384,,0.26459857415788135
26,0.7585371494293213,0.9006097405341301,1.2399494166376854,1.087498891489893,,0.27367219303487983
27,0.7064430713653564,0.7956781557149337,1.146858552632747,1.0292610955630341,,0.30621073201367155
28,0.6087709903717041,0.7951518978493956,1.2024280795729987,1.074427887654774,,0.33871146943627045
29,0.6198318481445313,0.7794231954665967,1.1112574407323161,1.1030333448689178,,0.29861149460294406
30,0.6609265804290771,0.76203730599916,1.1293228640881425,0.9773328216630988,,0.3252263544540406
31,0.5908306121826172,0.7268036797069188,1.0206121821131648,0.9515050610744634,,0.2878747751157733
32,0.5401814937591553,0.7198358263940342,1.0411028683451613,1.1074782512856711,,0.30858337991305584
33,0.5091218948364258,0.6719513843337962,1.0527373818630463,0.9103860223142567,,0.3617103411444999
34,0.46200952529907224,0.7563931456851855,1.1302245414608647,1.1113474089019355,,0.3307585192695301
35,0.5630899429321289,0.656207655659653,1.0349540549351133,1.0578167792112114,,0.36595479525823577
36,0.47962126731872556,0.7555723153641817,1.1264633025981032,1.1551816025640687,,0.3292526142471657
37,0.5067132472991943,0.644771337690006,0.9755773881672898,0.987841251414214,,0.3390874516871827
38,0.4094748020172119,0.6179107369703992,1.0953522728299023,0.9445196734063502,,0.4358794405255643
39,0.34357619285583496,0.5885450101359304,1.0819097449337145,0.9593186133850268,,0.4560128394333033
40,0.3444774389266968,0.6146857772269273,1.151606734463704,1.0613996434599424,,0.466236381890227
41,0.32944841384887696,0.5706796176127438,0.9603300303250133,1.0176979190941648,converged,0.405746358447623
42,0.30227932929992674,0.6193863878071398,1.1896964501365463,1.0104047371193896,,0.47937443392720025
43,0.32415060997009276,0.535754119631403,1.0195138840105629,1.0980909888107353,,0.4745004182543804
44,0.2844449281692505,0.5303267555441871,0.9575224597991592,1.0887123965221828,,0.44614692833897246
45,0.2736774444580078,0.5049323025933319,1.1638569623536643,0.9550275199639587,,0.5661560493033363
46,0.23653931617736818,0.4520075423275315,1.071256031698694,1.0159735319133039,,0.578058345575164
47,0.21352028846740723,0.4640602116365264,1.1096397974775107,1.0434256213626307,,0.5817920259426063
48,0.2161334753036499,0.4521764432992062,1.1594033660078715,0.9891881165986978,,0.6099921247803793
49,0.20980534553527833,0.45871850206930287,1.2163631593864739,0.9628070957192916,,0.6228770178302032
50,0.2037741184234619,0.4276620537819327,1.2060519356897856,0.9871855143209158,,0.6454032856078151
51,0.18594129085540773,0.4351633100065534,1.0262976370931893,1.0288508987546507,,0.575987224097019
52,0.21094827651977538,0.4194884433152872,1.2478314042959726,1.0273175899865115,,0.663826024997373
53,0.1976195454597473,0.4210899644591728,1.0903680905308426,1.0435051976905974,,0.6138093473973855
54,0.16506220102310182,0.3936158799666834,1.0694527690602769,0.9757457189409096,,0.6319464577079437
55,0.15255674123764038,0.37236348825254695,1.251174851331844,0.990202247090374,,0.7023889284090266
56,0.13794407844543458,0.3636120429839426,1.127240814638944,1.0914846729486598,,0.6774317978360216
57,0.14663345813751222,0.3541845501216997,1.1994043593528667,1.0026049345285724,,0.7046996308127491
58,0.14658825397491454,0.3839917368831834,1.0732997612833168,1.086183905682706,,0.642232533039927
59,0.13478099107742308,0.3584747191885372,1.1295334251496738,1.0439650797666293,,0.682634695700983
