model_num,epochs,train,valid,test,conv_criterion
0,56,0.9244222933519203,1.1193273750853676,1.699458681307599,converged
1,63,0.7967793890840443,0.9472601428243465,1.3386456570406768,converged
2,56,0.6804531879346081,1.1510474155190515,1.450708468804622,converged
3,93,0.5034790832672216,0.9803181255606136,1.3677796123332548,converged
4,105,0.39479145615605243,0.8734288275764218,1.20464151763584,converged
5,67,0.8586610859561626,0.9488139187133494,1.2758602521015983,converged
6,57,0.7006461521281413,0.9349271217976662,1.0781041567692469,converged
7,71,0.5008123296494953,0.8275404529596216,1.7150973795189062,converged
8,61,0.6646852810271818,0.8836075958775846,1.2897038524085196,converged
9,42,0.9370732312091626,0.8383350139438033,1.4967132068589597,converged
10,82,0.7719759327305934,0.9624359435777938,1.5458945571592342,converged
11,70,0.8187891905739181,0.9227555089857405,1.3773001200804762,converged
12,74,0.5542109683063954,0.9267304096227523,1.3066458456849543,converged
13,87,0.6121591133977038,1.0019490579006936,1.2518094933916537,converged
14,82,0.5063007769020276,0.9675342754406345,1.1259816021809828,converged
15,55,1.0587422535880413,1.1618333914112544,1.3782262199222586,converged
16,67,0.6611437159344332,0.858657219185718,1.87952632191493,converged
17,78,0.5602861645031041,0.8402142793211754,1.702285744768764,converged
18,55,0.8782019263908625,0.9129200635243391,1.0068762853429718,converged
19,63,0.749675708044367,1.2990721729123575,1.2081773495022923,converged
