model_num,epochs,train,valid,test,conv_criterion
0,555,0.5531874727869517,1.1376823056212648,1.0834572237916675,converged
1,190,0.9219283968833076,1.2488974163789925,1.2391135649790657,converged
2,537,0.6163872309985661,1.0593949370679272,1.092682780672298,converged
3,354,0.7292778930527667,1.2040775516880193,1.220114589305001,converged
4,219,0.8559599015554334,1.2518007920740422,1.3466410858737214,converged
5,346,0.6514888463225853,1.1053852520950729,1.2043816040133082,converged
6,566,0.5655535666375691,1.0305936569429073,1.0929802384594096,converged
7,374,0.6688995924993112,1.2109061368275766,1.1593896275008564,converged
8,484,0.6268759583494597,1.0516869827358029,1.0884819302721291,converged
9,490,0.6273859610767233,1.1689427071132852,1.1524092035017732,converged
10,270,0.7731988026302888,1.2001119005135568,1.133666136587138,converged
11,345,0.6853953505539988,1.1212707524454766,1.10808927799848,converged
12,272,0.7453260106210351,1.1949985742793234,1.188427982384398,converged
13,509,0.5626239657672751,1.0192179618206796,1.1979602783001662,converged
14,399,0.7046197675569703,1.2223158011811728,1.2113190292379628,converged
15,324,0.7811500217033116,1.196982180485382,1.2720100753727834,converged
16,231,0.7725638254428879,1.180400256150683,1.2222654476523263,converged
17,346,0.7282693468837323,1.1933463962206279,1.177304255385545,converged
18,532,0.6121098629603545,1.115302506669637,1.2035045571172778,converged
19,470,0.6610643065805029,1.139045482880675,1.2782228315835995,converged
