epoch,loss,train,valid,test,final_model,rel_val_overfitting
1,1.6740766525268556,1.3324926769845642,1.5780253741965422,1.3933882659183379,,0.15559489804591511
2,1.5700729370117188,1.2886224102511796,1.5654731425065564,1.3643346373372245,,0.17684796036302317
3,1.4618212699890136,1.2475773026878487,1.5436102300639896,1.3821205027150254,,0.1917795837384862
4,1.3799015045166017,1.223370414167968,1.5451720457204028,1.3696781966393792,,0.20826265427446417
5,1.3337800979614258,1.200643166038267,1.542880062013519,1.3183474157682022,,0.22181691526211014
6,1.2674148559570313,1.160861251682723,1.477507132872383,1.2430581307514745,,0.21431089850245053
7,1.195701789855957,1.1410951642981726,1.4385390372091065,1.2278615490110039,,0.2067680231243508
8,1.1716795921325684,1.1334428352628543,1.4268247726347445,1.2154572645157864,,0.2056187578171476
9,1.1611531257629395,1.1366408898658853,1.4333833252666937,1.2208456074824383,,0.2070223855475623
10,1.1675685882568358,1.1317073381299902,1.4195437403664355,1.20745184837397,,0.20276684264913478
11,1.1423376083374024,1.1229470768562038,1.4134896372823547,1.2060382748642073,,0.20554983408634142
12,1.1301445960998535,1.1174360205735623,1.4260777282783539,1.2033227423370956,,0.21642698822412876
13,1.1234694480895997,1.0947572738472138,1.4167898145511508,1.1356885181390535,,0.22729732907203265
14,1.0514937400817872,1.08613673976319,1.3605738878670963,1.2456486995059715,,0.20170690511643413
15,1.0099844932556152,1.081418117254319,1.4196801709167586,1.122060670363201,,0.23826637900000175
16,1.0190061569213866,1.0675219102775972,1.3740847797483144,1.1284520297780083,,0.2231033150129711
17,0.9670591354370117,1.0384848937503697,1.3801325855823947,1.132504458933557,,0.24754700773031524
18,0.8895977973937989,0.9619836151608331,1.3037867634644915,1.068406259060564,,0.2621618487638277
19,0.7988629817962647,0.9141372427133295,1.2939146173776297,1.0554836361487758,,0.2935103828056237
20,0.7449260234832764,0.8976174878934717,1.3285911742594456,1.0704982409592965,,0.3243839750826268
21,0.6777249336242676,0.8468737184418121,1.215605533326609,1.0751680588364436,,0.3033318003050961
22,0.6121430397033691,0.7868359371495506,1.222726899303814,1.073064729148425,,0.35649085859029306
23,0.5536034584045411,0.7681027876885612,1.166420951260958,1.0950044871588942,,0.341487490551156
24,0.5666815280914307,0.7425879266816633,1.1236395820214562,1.0339410697358475,,0.33912267014861763
25,0.5510468482971191,0.7525410364596115,1.143195943997829,1.078887306112576,,0.34172174034494246
26,0.514289379119873,0.757460062846869,1.255740379419099,1.017615617954742,,0.3968020179479558
27,0.490474796295166,0.7613608048896389,1.2073998221497635,1.1039642350104997,,0.36942113877899746
28,0.48926820755004885,0.7354458708224666,1.1684685707923863,1.1548815327277375,,0.370589942078005
29,0.44364166259765625,0.7106998747946143,1.101664756509328,1.1272272906476475,,0.35488553065226736
30,0.4112642765045166,0.6602078943143703,1.1044324757791744,1.1313726687062546,,0.40221977459636427
31,0.38225889205932617,0.6386367067520715,1.051012725749265,1.0830236160616353,,0.3923606336005222
32,0.35739014148712156,0.6281831752592162,1.1247371771363242,1.0586413029904373,,0.44148447474758185
33,0.3473875284194946,0.670695879512448,1.1420256833945457,1.155593520448738,,0.4127138388701747
34,0.3701320171356201,0.6105361337502693,1.1039011118090094,1.0851326661303433,,0.4469285996553098
35,0.32107133865356446,0.5754412383142924,1.0316496166815072,1.0985162317505162,,0.44221252156783025
36,0.2823849439620972,0.5411156386541005,1.0078525156941955,1.1617602222032073,,0.4631003740846078
37,0.2817563533782959,0.5125329430419863,1.0068593700786257,1.108412449276862,,0.49095875921384874
38,0.2725360870361328,0.514266467954176,1.013027790232509,1.1391754477039933,,0.4923471271838041
39,0.24327077865600585,0.5126441712863735,1.0283711997570621,1.1154803853114292,,0.501498902918053
40,0.23853929042816163,0.5386170765625281,1.0123877712882017,1.1634262375901012,,0.46797354547539555
41,0.24459469318389893,0.5049647441393741,1.0651938011100108,1.1263477978350387,,0.5259409662230822
