model_num,epochs,train,valid,test,conv_criterion
0,61,0.3528828586721594,1.1704864293770538,0.9458427522406893,converged
1,38,0.8112700577403609,1.1264846570817693,1.0573421732919117,converged
2,58,0.6481339214677491,1.0440801747083719,0.9977898695887047,converged
3,46,0.7125639783955129,1.0538109092234615,1.1716521433690053,converged
4,25,1.0909606858727137,1.2023720089115004,1.2816323301521955,converged
5,21,1.1744705945603406,1.2793362999102287,0.9939186202704067,converged
6,26,1.097424522652527,1.2934073206021366,1.1649126261444935,converged
7,15,1.4199156511186442,1.3765114255268625,1.2511040643971187,converged
8,15,1.3756224569600675,1.3686053961272882,1.2939401861284574,converged
9,29,1.0718247454084469,1.3666931820690411,1.1781963905426251,converged
10,27,1.0146039346929845,1.1566942337879433,1.0146095644203263,converged
11,71,0.5274742379788322,1.0218152976142914,1.0524189677550027,converged
12,36,0.8650181726540211,1.1803940834303108,1.129890128331554,converged
13,46,0.7346866028379151,1.0006481461649797,1.0415069516125737,converged
14,77,0.5299670860175784,1.0089239325381403,1.0862609888503076,converged
15,76,0.40613838812649433,1.0985581944421128,1.1850358783305037,converged
16,26,1.0721081054901593,1.1703591237250477,1.0616521761538587,converged
17,40,0.7118460105113527,1.0856148429355978,1.11765383020197,converged
18,71,0.4395451629330872,1.0156086131252147,1.022897456267159,converged
19,33,0.9111456716468639,1.0765539579908832,1.2564093942130274,converged
