model_num,epochs,train,valid,test,conv_criterion
0,110,0.8202925293028077,1.1234106261885857,1.1566434665960872,converged
1,91,0.8302691940187552,1.147959207838137,1.211633906597413,converged
2,99,0.9133536139007833,1.4124697248288272,1.1362253372967897,converged
3,80,1.0093575496632792,1.3376036967351173,1.4314632991241814,converged
4,119,0.6460420134434849,1.0964319184130213,1.2104766357333583,converged
5,91,0.8601988055782694,1.3253602135485494,1.3210055007095391,converged
6,89,1.0980698911690436,1.2765663962986113,1.196097467573556,converged
7,174,0.5846787908163438,1.1799104985897528,1.189765524677839,converged
8,113,0.6304272191679877,1.0807158774922976,1.0997753518940585,converged
9,70,0.8240267169169031,1.2693829212645267,1.117224501203053,converged
10,103,0.7046320479079327,1.1354101306481654,0.9854585652675122,converged
11,105,0.7496300054748174,1.1937491900856092,1.0565319302984637,converged
12,128,0.6605890412094194,1.0825085821192122,1.1608499551360634,converged
13,95,0.8943921098023085,1.350571774423814,1.1685620082706936,converged
14,85,1.1393709208065064,1.1796299597859672,1.325876166847411,converged
15,108,0.891774524651342,1.151872422369383,1.1897330000711392,converged
16,94,0.8475629637372969,1.1601671532688669,1.3060777317098475,converged
17,105,0.8296428772927616,1.162099651757526,1.0094647839203792,converged
18,137,0.7281476873626267,1.0336244807904107,1.3513004413715706,converged
19,111,0.7533851693100307,1.2895699476520228,1.0897247971177264,converged
