model_num,epochs,train,valid,test,conv_criterion
0,330,0.8229473755696585,0.8569094963456335,1.1300532190282255,converged
1,167,1.0278254176053887,0.8997624872015516,1.3946278941881036,converged
2,127,1.0817704178271024,0.8840614948478018,1.475161792639771,converged
3,246,0.8431825955936529,0.9048412486632614,1.322773788368709,converged
4,91,1.2776649605973829,1.0339146159520067,1.7832989789161722,converged
5,309,0.8257188579378323,0.7858857465634376,1.3628416924593152,converged
6,93,1.2401008437621237,0.9287352576101857,1.7050703447797897,converged
7,218,0.9124419363849242,0.903566234061349,1.2976274377504526,converged
8,223,0.9063502421588914,0.8317168421761778,1.5402140299084386,converged
9,204,0.9886926996111238,0.8903425953127496,1.4091949772445338,converged
10,167,1.0549225156114848,0.9311295070628611,1.4904374355017205,converged
11,218,0.9985281674160646,0.8819367168647483,1.4799941389521751,converged
12,146,1.0637632600015063,0.9410257135129051,1.4640788169209524,converged
13,264,0.9091042120535885,0.8439240870774986,1.4141195428409044,converged
14,275,0.8945639375884644,0.8546037643340556,1.511958066553501,converged
15,273,0.9475634370033671,0.8883670626315653,1.3834516589676724,converged
16,287,0.8482397439217313,0.8325154349704228,1.4544987832910163,converged
17,260,0.8829623964717007,0.8735387840126184,1.3392048519996367,converged
18,304,0.8733740288201665,0.8405839093259131,1.5238455759292844,converged
19,261,0.8804655084915515,0.8460221409944495,1.4112419193681753,converged
