model_num,epochs,train,valid,test,conv_criterion
0,79,0.7840734700310933,1.2916192898818482,1.2078309922692434,converged
1,95,0.4764808095597787,1.1711476971488246,1.2097872201754323,converged
2,40,1.0418852171652186,1.3693972201242879,1.2226067716893205,converged
3,64,0.6436574116766999,1.141820965743073,1.1985164489418014,converged
4,89,0.4586808103971716,1.1346873974836582,1.2340109866906166,converged
5,72,0.5510286157871361,1.2419441872502885,1.0640461505122827,converged
6,44,1.0186633108934113,1.3257061426152268,1.404080996113745,converged
7,76,0.7674611644385552,1.1781149770294164,1.1437531538579224,converged
8,56,0.8191420955863165,1.2502332632658266,1.1481760768810394,converged
9,31,1.1434182034290736,1.4483671114383847,1.421474461543627,converged
10,54,0.9892477396215711,1.313259433719182,1.3212313083102813,converged
11,49,0.7638995221828313,1.3330216795491767,1.1848874555092006,converged
12,62,0.8060676369255255,1.3821872130989217,1.20660659226588,converged
13,41,1.0595406388552449,1.340272123083886,1.2357135070469756,converged
14,67,0.7615838008156999,1.1706378363656675,1.2361653822221907,converged
15,48,0.8438613700586157,1.18002777286885,1.191744079876958,converged
16,106,0.6699689774122076,1.1455362674288523,0.9868830622192517,converged
17,67,0.6088199563244143,1.201822815181154,1.113772472005501,converged
18,71,0.8052748543526759,1.1380900611261089,1.2861847743402668,converged
19,98,0.45398460695683346,1.1517678970579814,1.0466511813796238,converged
