model_num,epochs,train,valid,test,conv_criterion
0,43,0.4637524803361475,0.5001333824274415,2.192752004236069,converged
1,27,0.5895732386628572,0.6222268565198832,2.1178757220343214,converged
2,35,0.47255557487694844,0.4984197079660574,2.020992499616702,converged
3,26,0.5442092533966613,0.6060397629808352,2.1091951295546765,converged
4,32,0.4809513254055905,0.5187777355779591,1.948945985489606,converged
5,27,0.5343224559509412,0.5655663496045112,2.0817231376194254,converged
6,50,0.5042470069904822,0.5668373326772097,2.052739801477319,converged
7,40,0.45342758821045626,0.49609546537261834,2.123410657874772,converged
8,38,0.4347544429895157,0.4822060892815463,2.0688858037344264,converged
9,25,0.5882555463470266,0.6064423116370846,1.9668835822519877,converged
10,80,0.2970322210068697,0.5036337021035546,2.0232220413240567,converged
11,34,0.5093920027699075,0.541877499517728,2.169666523793917,converged
12,42,0.4611200062554178,0.5584537331041575,1.8817001557369344,converged
13,47,0.40426021873849954,0.4887406407211584,2.1158753013374954,converged
14,38,0.47252301820161463,0.571690627235756,1.9244862736758774,converged
15,44,0.38313651967553214,0.5999333262248867,2.0485227935827046,converged
16,46,0.43751024853489473,0.547839267254252,2.097434924795449,converged
17,50,0.4508684696619003,0.5448468735944227,2.0771687505158813,converged
18,33,0.49487495066869447,0.574518117950458,2.0018732999096334,converged
19,40,0.5241455156452076,0.5960208740711679,2.1850433836455636,converged
