model_num,epochs,train,valid,test,conv_criterion
0,47,1.0520097760949778,1.2406089439914307,1.214516612779103,converged
1,33,1.20242124557363,1.43972999062252,1.5641951319044503,converged
2,53,0.811651761224867,1.4012410286060402,1.21381008228229,converged
3,66,0.7551104892048605,1.2379371807988955,1.2342089931513383,converged
4,69,0.753179494038293,1.3543755710895675,1.0976364155890672,converged
5,47,0.8721876073475945,1.3073221238209478,1.1943418192828883,converged
6,66,0.7248442975826539,1.323134213044067,1.1767097279282772,converged
7,66,0.8277229954861925,1.215463854247609,1.1585060973295986,converged
8,81,0.4930177673092595,1.2854140928299407,1.039503775413302,converged
9,96,0.5415168384995543,1.2329111576813265,1.2067546590818323,converged
10,49,0.8735439496777848,1.3128316983877852,1.2646707502477623,converged
11,69,0.7158638912662101,1.2645491828236968,1.317505806434635,converged
12,47,0.958523319475311,1.3406938893841978,1.187499189149071,converged
13,75,0.5917936487088871,1.3381621253900646,1.1705628215699577,converged
14,46,0.8170949784771082,1.3696676743754779,1.1862466119440018,converged
15,37,0.9626978847853886,1.2437407323477414,1.3244309313222913,converged
16,48,0.7573978446054976,1.3377991986358615,1.0921984952479384,converged
17,60,0.8519469006973364,1.2944788732298795,1.1988568196172262,converged
18,68,0.8824514550149133,1.2508622389067077,1.1083758602313187,converged
19,84,0.48895812299554176,1.2565910966426739,1.4043590148069,converged
