model_num,epochs,train,valid,test,conv_criterion
0,56,0.40138174915793867,0.6023086613654789,2.5348721511418346,converged
1,26,0.611262010508343,0.566789217342297,2.6425730196578776,converged
2,41,0.5057199185139707,0.5661144109815598,2.7204295297481322,converged
3,70,0.34680367938081236,0.5788361757817708,2.4723785140439967,converged
4,30,0.601841797327435,0.6402734456344206,2.78485788650943,converged
5,39,0.3981639424887512,0.6241002789311777,2.8479924610160054,converged
6,45,0.3970843025825047,0.6444783701088727,2.788930831312823,converged
7,50,0.3468817877324422,0.6983755883413252,2.9054112528466867,converged
8,44,0.44725794249682366,0.5247597832968764,2.693534918670945,converged
9,51,0.32601658646215753,0.5253783120165905,2.9349742459716377,converged
10,58,0.3423710301283233,0.5589652201765077,2.9280361452044326,converged
11,55,0.30731093513622715,0.6286002804537631,3.0370910850027975,converged
12,48,0.4168806813057351,0.6387324925155667,2.3399346646929025,converged
13,43,0.4329736800930607,0.5683679990281781,2.7533869401328284,converged
14,47,0.32902076137104375,0.5886262911951671,3.0856376779453747,converged
15,52,0.3936800360600559,0.6485275331473687,2.799157184443529,converged
16,53,0.39713832538867194,0.6465856810925357,2.76277944772872,converged
17,44,0.450913926910923,0.6613230872905105,2.999271914923484,converged
18,38,0.5357897500764978,0.5362597443933707,2.5600348818894125,converged
19,41,0.4376795158195236,0.6388165057885342,2.931083430703914,converged
