model_num,epochs,train,valid,test,conv_criterion
0,52,0.9032934044629378,1.1560889900552735,0.8828711042559385,converged
1,38,1.0999534542570832,1.266987689896457,0.9270456685377139,converged
2,151,0.5642683992600716,0.9266734467240689,1.0641043687089853,converged
3,65,0.8676023609893239,1.1803747670360665,1.1250834527712164,converged
4,79,0.7675422698961066,1.0877341719921585,1.0912337859114927,converged
5,104,0.49300813464002075,1.019305290087063,0.8935938601434371,converged
6,96,0.8614513338281058,1.08199314536468,0.9538166085238516,converged
7,76,0.8369831948929823,1.1989136888157719,0.7444463296950442,converged
8,47,1.0367722944889162,1.171215220072877,1.0435047525574714,converged
9,27,1.3112135848181135,1.4201317381552907,1.0568272995287746,converged
10,81,0.87062049961558,1.1778730181673547,1.0051061480074768,converged
11,111,0.5060926455321622,0.9378469147118661,0.9017668288264508,converged
12,94,0.7534210115254207,1.063651719858129,1.0132448443693334,converged
13,83,0.8229482962066873,1.174972113240554,0.9725147636544875,converged
14,57,1.0579119073748209,1.1672024632679554,1.177842340473477,converged
15,105,0.7790285102421456,1.1286080339220854,0.9610187662813813,converged
16,91,0.6764434858865822,1.0297566878771054,0.8066511426234064,converged
17,53,0.9403024513444092,1.1143784006220814,0.9232898178521607,converged
18,85,0.7147186056712116,1.1164790690464064,1.080340926828173,converged
19,134,0.38596068381249576,0.9002400214870657,0.8153306647837795,converged
