model_num,epochs,train,valid,test,conv_criterion
0,32,1.0357765449973098,0.9993001875216678,2.7620178571689173,converged
1,104,0.44301389432703386,0.6362975461478736,3.0999133299940373,converged
2,66,0.662110212705181,0.7322125686143286,2.7901931589919338,converged
3,68,0.7837814410299244,0.7582499725054879,3.004405682897937,converged
4,48,0.7458486431126707,0.8191415826676428,2.783786224520003,converged
5,73,0.7107813593232107,0.7329222095646996,3.067896478269814,converged
6,31,1.0915531293503808,1.0082769260824391,2.778263962656837,converged
7,30,1.0418658886491916,1.0021437790662506,2.805926814948809,converged
8,75,0.6427437875142432,0.6557260440638797,2.7734284334046477,converged
9,62,0.6224333663125706,0.6825751520614256,3.109117383425764,converged
10,40,0.7654375519413761,0.677591786390826,2.764549153186582,converged
11,97,0.6967110058084505,0.6686025668284499,2.9305663142127814,converged
12,55,0.6124324353278219,0.620961276091809,3.0266276223524415,converged
13,102,0.5812204966813451,0.6931537595079229,2.8839437720880414,converged
14,70,0.678595759495324,0.7340492809657255,3.2445263843399554,converged
15,46,0.738114611823972,0.6327009583845997,2.7496420712089726,converged
16,60,0.7131283378058948,0.9140290984381064,2.7102855898816927,converged
17,69,0.63019375508591,0.664178188813448,2.9697198605402533,converged
18,74,0.5328079911043185,0.6128131969409664,3.0720403034721575,converged
19,51,0.758131937662821,0.6645475809996401,2.800321034758632,converged
