model_num,epochs,train,valid,test,conv_criterion
0,40,0.4074504193521427,0.5696374502073933,2.821577214388768,converged
1,56,0.3011686992068956,0.6104095880283575,2.7219029171331295,converged
2,51,0.3022592214695259,0.5978742619550158,3.130586524915936,converged
3,33,0.5171846830294491,0.5730452577636808,3.013965101924379,converged
4,38,0.5084753071525062,0.5918180768755014,2.93819519452445,converged
5,37,0.5077401343967776,0.6400073895939625,2.7769154054886815,converged
6,47,0.5486788833872811,0.5841994564248796,2.7088159176500004,converged
7,43,0.49336301461198073,0.5441780088306624,2.891689146004656,converged
8,57,0.3183023904209986,0.7272684517726765,2.5451733181968987,converged
9,67,0.25885622008702813,0.5578619478484267,2.8899434894260447,converged
10,47,0.573055716546959,0.5205319735184027,3.0079572573713014,converged
11,49,0.42205651528291815,0.6118409965936282,2.8211422089256026,converged
12,25,0.685542132594914,0.6602359230676195,2.357087778544788,converged
13,48,0.375825258968595,0.6976265216966642,2.8067675049451872,converged
14,37,0.4391207440993522,0.5637733246196615,2.703838510670068,converged
15,39,0.6097852406845092,0.6851077255988736,2.4704060574572355,converged
16,49,0.4347937111502259,0.565467040130212,2.6481388997236257,converged
17,35,0.6387870054557114,0.502123091279819,2.396813704773975,converged
18,39,0.39865758180699234,0.5934412107225849,2.761253850961909,converged
19,37,0.565462918709851,0.6639322088411466,2.8371538237219824,converged
