model_num,epochs,train,valid,test,conv_criterion
0,26,1.006979106824587,0.9491250359970967,1.3243856490621868,converged
1,17,1.1156717793950097,0.969605726713951,1.4965908717709744,converged
2,26,0.9526904084345386,0.8894059002312401,1.3883595732900302,converged
3,47,0.7397058735342233,0.8081818371667554,1.4968325105901867,converged
4,70,0.36800459175752875,0.7648511411305576,1.3525089562293688,converged
5,58,0.6071697823197717,0.7999017955157434,1.2183726442537275,converged
6,25,1.0173263705549085,0.8873229444606275,1.5058364801200348,converged
7,28,1.0315337920287255,0.9773996694736166,1.4320336025444849,converged
8,83,0.32623112994968884,0.7466248274177504,1.9176183660199344,converged
9,45,0.6741035739295556,0.8382269317994636,1.3643753555435882,converged
10,55,0.498961821062668,0.7588242971684951,1.603602374207261,converged
11,28,0.9261989615372777,0.9540902942110109,1.403205327043349,converged
12,64,0.3172933844589329,0.7832642925866129,1.4266294261021328,converged
13,31,1.0742923381607032,0.9414756129305755,1.595390524636832,converged
14,46,0.7750909771563355,0.8361907247488733,1.586277743561961,converged
15,27,0.7812978274133292,0.7958688101628856,1.5761375622726002,converged
16,66,0.4932188772446039,0.7331352318014651,1.4654347214909467,converged
17,48,0.7342198497093319,0.8448953082999576,1.5623324173498467,converged
18,55,0.5881279961949396,0.801676638494167,1.3363022132036786,converged
19,28,0.7610538416776964,0.8153782783737606,1.4245840833148862,converged
