model_num,epochs,train,valid,test,conv_criterion
0,50,0.8098158456008027,1.1403575574661733,1.6685876490898996,converged
1,78,0.676471745083555,1.0682701331595994,1.2590758123977632,converged
2,66,0.6394150261655815,1.3697374814811776,1.413987916656747,converged
3,103,0.4610843151092039,1.069550634141809,1.1632466825395198,converged
4,73,0.887470738034424,1.437455849808433,1.6823394428791465,converged
5,64,0.9497195984677251,1.5426491493512136,1.4552686855479247,converged
6,50,0.9803804371719119,1.7049452881191929,1.509228330901856,converged
7,64,0.6252492023686577,1.1865423366779595,1.2674212471156772,converged
8,76,0.6391822480595196,1.1878147068540035,1.2902704292049245,converged
9,99,0.5066409912043351,1.3953383212044577,1.3361157630455716,converged
10,99,0.4606703831779503,1.001708948642959,1.3655400159908486,converged
11,71,0.7402499473183868,0.9887153931146355,1.388674907235791,converged
12,77,0.5962476067937275,1.150771849628465,1.6316187328481262,converged
13,51,0.9795608257629779,1.389783879625862,1.3959547619572439,converged
14,63,0.6301456629998273,1.148634642439704,1.3406381342024392,converged
15,65,0.6762475705390251,1.386573638621366,1.3476744107036829,converged
16,62,0.6556715840550421,1.2655884459273663,1.226785923631904,converged
17,55,0.7388900924957261,1.2308803146590095,1.3593093193560724,converged
18,56,0.828480748887825,1.3785928369306146,1.3285374747857275,converged
19,66,0.79983880012807,1.4769922552480896,1.434844049170212,converged
