model_num,epochs,train,valid,test,conv_criterion
0,252,0.9012616742649284,1.2079138544625088,1.2618362844595803,converged
1,486,0.8060696766891126,1.2082341544814332,1.2698251931880673,converged
2,387,0.7455259947604678,1.226932536142447,1.2481828113318998,converged
3,463,0.7384514310001453,1.201531829149596,1.3082027187514842,converged
4,270,0.8705416409929165,1.185122390448643,1.1978135372696366,converged
5,315,0.8066859638936742,1.2227845400333963,1.1561400655203258,converged
6,481,0.6723782260431361,1.1061740649973677,1.2546967669095181,converged
7,319,0.8012248425332258,1.183788566992044,1.238087471899778,converged
8,392,0.7897068387783692,1.2209398340355642,1.3659414034690902,converged
9,380,0.8101692034537987,1.2967513353459026,1.17121232350943,converged
10,416,0.7482919363465202,1.1903869003133063,1.1729367134699145,converged
11,463,0.7366959207678355,1.2359339468785717,1.2991128991821546,converged
12,240,0.9235895349913867,1.2826111072956423,1.2409843554795452,converged
13,393,0.7394264169936513,1.247906608415534,1.4024988341698785,converged
14,252,0.9182923428551265,1.2385446455436167,1.329688108532706,converged
15,231,0.8983121668879329,1.1763893601937254,1.1344549806452804,converged
16,411,0.733047444817996,1.1206373076405118,1.2529500817198753,converged
17,375,0.8171344122921739,1.2286236102846895,1.2607845907452337,converged
18,319,0.8538972743565234,1.3232306655711772,1.2332910863369877,converged
19,325,0.7696551175962001,1.1746644582420689,1.1631429104594753,converged
