epoch,loss,train,valid,test,final_model,rel_val_overfitting
1,2.241668128967285,1.513423682215666,1.5076128527645558,1.4241470127014872,,-0.0038543246964594493
2,2.2070428848266603,1.534675933218027,1.5261287259515168,1.4684841813414014,,-0.005600580816786089
3,2.1907350540161135,1.5085661432056436,1.5020549630204711,1.4011503082290797,,-0.004334848155009728
4,2.1582956314086914,1.4873414765275068,1.4784552749949516,1.394332816819274,,-0.0060104635445164915
5,2.137858581542969,1.5549651512734912,1.5603914868074698,1.521831567894496,,0.003477547512823662
6,2.1551490783691407,1.4955539327790206,1.4831590846640363,1.3798071413732045,,-0.008357059093085706
7,2.1016382217407226,1.4897512781977476,1.483502023111704,1.4286631763837185,,-0.0042125018966509475
8,2.078471374511719,1.4517929434588062,1.4326911713030164,1.3905163519878805,,-0.013332791140477918
9,1.9920669555664063,1.5461455088083036,1.5796274631310605,1.5623899759121667,,0.021196108009157184
10,2.2030258178710938,1.5997116715904705,1.5862875563615628,1.4486416288598714,,-0.008462598836555374
11,2.292841911315918,1.4877653369510027,1.4749548917469937,1.391274108088531,,-0.008685313209026883
12,2.139590835571289,1.4699495682610924,1.4491173753797528,1.3877887342615582,,-0.014375780206127392
13,2.0444416046142577,1.435157455062134,1.404484545219763,1.3816113838701893,,-0.021839264765687805
14,1.965156364440918,1.4733894321795244,1.500257907596782,1.500643866760398,,0.01790923765920838
15,1.9687034606933593,1.4245236399738221,1.4403585071842648,1.4010116039930518,,0.010993698535094597
16,1.9305738449096679,1.360895066436211,1.3598715912986525,1.319040313605243,,-0.0007526263097981221
17,1.8165494918823242,1.4292000880509104,1.4029547904643402,1.278753646486538,,-0.01870715846651312
18,1.8110944747924804,1.3802345660220312,1.4042067858041325,1.3873962288647739,,0.01707171623470924
19,1.7571563720703125,1.3135844273244925,1.2786011101002916,1.2158093888218302,,-0.02736061852899287
20,1.6361337661743165,1.2663510791228498,1.208252814651383,1.228968643492551,,-0.048084526488961686
21,1.5394208908081055,1.2570169139040495,1.2152139352035964,1.1980458470568696,,-0.034399686746062016
22,1.5465373992919922,1.2590649594793604,1.2044197371639154,1.199712758573436,,-0.04537058022987883
23,1.552286434173584,1.2391713561152935,1.1747088843725062,1.145375919930766,,-0.054875273866019314
24,1.504940891265869,1.3839440987970133,1.3244737864640244,1.3003400759632882,,-0.044901086711393576
25,1.6927911758422851,1.2690970066050031,1.1834302815808107,1.2011397876230783,,-0.0723884848626317
26,1.5472426414489746,1.2123659353765845,1.1322271393702745,1.1137003980277196,,-0.07077978721732625
27,1.4361804008483887,1.2010166903874457,1.1286813740124486,1.1391195845754114,,-0.06408834064289194
28,1.3865890502929688,1.1955097343869896,1.1177491909805395,1.1381698087696317,,-0.06956886574727475
29,1.339215087890625,1.1639037480327852,1.0583359098612408,1.1078459128509748,,-0.09974889558966721
30,1.2979384422302247,1.1734926141394764,1.0892142373620453,1.089532066117281,,-0.07737539033784932
31,1.3079035758972168,1.149533694399828,1.0705225080430516,1.1449353207320534,,-0.07380618881261199
32,1.296805191040039,1.1622109671463818,1.0630638206143885,1.1433011385249479,,-0.0932654696824242
33,1.3303564071655274,1.1486335917456862,1.0497931645495175,1.0768609457943876,,-0.0941522868827048
34,1.253060245513916,1.1086651579060922,1.0215939149115147,1.0306672346938444,,-0.08523077685140591
35,1.2251996994018555,1.1178522818428895,1.0826905169527847,1.0336436398618076,,-0.03247628416388742
36,1.1962604522705078,1.1123153104320387,1.0742422882643643,0.9685327637768967,,-0.03544174585529336
37,1.1925539016723632,1.1195437280110612,1.0616269668557343,1.0433482206069262,,-0.05455471927852528
38,1.2656105041503907,1.1590475732963876,1.1191602206025568,1.0632245809448,,-0.035640431065674785
39,1.2393771171569825,1.1086106873886266,1.0637794729991477,1.0112762788515048,,-0.04214333471117356
40,1.1983596801757812,1.108039526910034,1.0803944858966072,1.0718458634441363,,-0.025587913835458432
41,1.1361228942871093,1.0718700400573207,1.0390015404952846,1.045585249501335,,-0.03163469762168774
42,1.1308509826660156,1.082948607513137,1.0980421011237214,1.0288113427371344,,0.01374582413109475
43,1.1183711051940919,1.035069276158734,1.0548993694605777,1.029151203747448,,0.018798090013063453
44,1.0883224487304688,1.0882929097480984,1.0668581856229646,1.1018908237327465,,-0.02009144646775855
45,1.167167568206787,1.0911835941648518,1.094690938700665,0.997611803331968,,0.0032039586807726347
46,1.1726709365844727,1.1033918745436713,1.0832004513898499,1.1474268436714377,,-0.018640523208713455
47,1.0826079368591308,1.0501150809653343,1.0790596153788472,1.0828531026107755,,0.02682385106530997
48,1.0443618774414063,1.0142489454236565,1.0013395396677096,0.968987635393935,converged,-0.012892136228067888
49,1.0337000846862794,1.062964379161376,1.054035199631783,1.1059301759849174,,-0.008471424419898387
50,1.1703851699829102,1.01233809426236,1.0333740359190489,1.004916980283889,,0.020356561056791105
51,1.0306596755981445,1.0637700129044534,1.06398934220772,1.033829542737474,,0.00020613862805385623
52,1.0532740592956542,1.0323835886467296,1.0726525300195973,1.0566645547651292,,0.03754145936907632
53,1.016177272796631,0.9865053718857374,1.0144448866336353,0.9548233927310231,,0.0275416783267677
54,0.955373477935791,0.9600761410861046,1.0349930465910233,0.9435032227822064,,0.07238396987465177
55,0.9357572555541992,0.9783152911845543,1.0552168417430792,0.9528927193491968,,0.0728774859501803
56,0.9262154579162598,1.0143020260988718,1.079288792862692,1.0131633278756758,,0.06021258368805083
57,0.9622613906860351,1.0180137432255267,1.0738587456545365,1.0341419923394763,,0.052004048628361506
58,0.9513601303100586,0.9694503446248224,1.0615967511347615,1.0117498705663,,0.08679981962213243
59,0.9177785873413086,0.9583384874896604,1.0144261210963093,0.9385999602591892,,0.05529001318108199
60,0.8512537956237793,0.9244915003784023,1.034691137644585,0.9472218231752461,,0.1065048624240137
61,0.8666317939758301,0.9178488641169814,1.0606257012096283,0.9856868242355054,,0.13461566783627057
62,0.9582584381103516,0.8929138631513628,1.0203267046268398,0.9203126449591812,,0.12487455331483778
63,0.94833345413208,1.1732049145346926,1.232832162068865,1.0783079900734245,,0.048366070718101235
64,1.2257804870605469,1.12398045009677,1.1463130537787176,1.0885730248106662,,0.019482115821965167
65,1.1323185920715333,1.001367423148987,1.0761725346741275,1.049650004642761,,0.0695103332550593
66,0.9156360626220703,0.9462590422825707,1.0302679879398504,0.9913772972965496,,0.08154086765839057
67,0.8771446228027344,0.9441468822367114,0.9915372519700104,0.9451426003791452,,0.04779484546762381
68,0.8449859619140625,0.9165898895250426,1.0566067972261368,0.978680282001009,,0.13251562271667608
