epoch,loss,train,valid,test,final_model,rel_val_overfitting
1,4.746165466308594,2.16266351880143,2.2253132341288118,2.2422265205294916,,0.0281532120361961
2,4.438446807861328,2.1437620965414563,2.1884025852789737,2.2299083744804187,,0.020398663864595403
3,4.397320556640625,2.138045948535655,2.186156436109456,2.2191400658082894,,0.022006882389176117
4,4.381581115722656,2.134397688574627,2.183874496530696,2.211823189419647,,0.022655517995501983
5,4.354372024536133,2.125645165875601,2.174582070094717,2.197669720979099,,0.022504050268833873
6,4.311578750610352,2.097930443366606,2.1429619101279456,2.162765032786728,,0.021013657101656567
7,4.146133041381836,2.033936529329687,2.085313778388923,2.083727825477217,,0.024637658654386812
8,3.9093509674072267,2.006789765106995,2.0611050573111798,2.0411205147707574,,0.02635251027671627
9,3.869281005859375,1.9751798482704548,2.0145322174337106,2.0132688300135557,,0.019534246621970796
10,3.651294708251953,1.9062727282511918,1.9832728528667658,1.9498815993676644,,0.038824776179572314
11,3.4291011810302736,1.922720941512734,2.039124661624224,2.0472732772819326,,0.05708514163070882
12,3.2287567138671873,1.8792017478642646,1.9633422429575635,1.9409646848372175,,0.042855745296118276
13,3.1188980102539063,1.742920790614607,1.8467880670505656,1.8215935526152518,,0.05624212019186434
14,2.839894485473633,1.6531677242123275,1.7392096691695247,1.741259117006622,,0.04947186442350125
15,2.5912492752075194,1.595064565522078,1.6547143219831508,1.6426558747929223,,0.03604837141288738
16,2.3900733947753907,1.6313529863057135,1.6737434474033148,1.6484533613513142,,0.025326737597310345
17,2.2871463775634764,1.5268265124328755,1.6190748672113837,1.6425305628924396,,0.05697596611909142
18,2.0560354232788085,1.398588405224305,1.4773489647576268,1.4933647490855455,,0.053312089027146854
19,1.842034149169922,1.365526323162998,1.446561622782844,1.4302935011353841,,0.05601925168175911
20,1.7909822463989258,1.3806458943735977,1.4846661634786096,1.469914238835007,,0.0700630698427785
21,1.7172080993652343,1.2664142246768,1.3968608868461174,1.4349317270496174,,0.09338557861967528
22,1.6431251525878907,1.3367243445439596,1.5042565610405707,1.5280863189628022,,0.11137210289494802
23,1.5789604187011719,1.2722390701493453,1.4158892671192582,1.416065571725537,,0.10145581318105538
24,1.4361496925354005,1.1768428790651362,1.3958123648559737,1.317243497901585,,0.15687601808387175
25,1.3080120086669922,1.1291038286078716,1.3463457692020318,1.3239773196303344,,0.1613567224435352
26,1.2391977310180664,1.269160834343502,1.4891251998692123,1.4150468568439858,,0.1477138158329666
27,1.406434917449951,1.1175393021464768,1.3912826602845778,1.395592621584195,,0.19675610568028543
28,1.18050537109375,1.0531850572891828,1.3446005271126893,1.2450825991539862,,0.21673014694503637
29,1.071255588531494,1.0678674515477784,1.3095799160262254,1.2787625662162283,,0.18457251941668176
30,1.072585105895996,1.083837544350719,1.389560625291877,1.3656645600461907,,0.22001420835952434
31,1.0359786033630372,1.0420019632405733,1.3406979736129152,1.2501905692775583,,0.22279142375923447
32,1.0109846115112304,0.9781138475256826,1.3607440374823943,1.2666086321560126,,0.2811918916540997
33,1.023487663269043,1.0528442699616025,1.4080553865877132,1.3804904059260041,,0.25227069901485244
34,1.0282733917236329,1.0413054262544439,1.3365518111365389,1.2434300965774847,,0.22090156357727112
35,0.9847936630249023,1.033324830506928,1.4300905372568105,1.4321306920146966,,0.27744097063319895
36,0.9928913116455078,0.9579448910885787,1.304390461094725,1.2481728770745915,,0.2655995887269735
37,0.9358781814575196,0.9782000832381215,1.3141694160448714,1.2062929056804093,,0.2556514622124477
38,0.883269214630127,0.9321096489844413,1.2937953764984123,1.2502054112283676,,0.2795540423809938
39,0.8448959350585937,1.0690070434185173,1.4518060779169228,1.1859553524443516,,0.2636709132996966
40,1.011195755004883,0.9941957995697723,1.314777902620568,1.3741953843657961,,0.2438298532488437
