model_num,epochs,train,valid,test,conv_criterion
0,20,1.3395744234039038,1.4665533012067369,1.6248581620776776,converged
1,68,0.6386523672011968,1.2468996807180008,1.2767629303581185,converged
2,42,0.9701483414221344,1.3300638565560305,1.213400316909118,converged
3,27,1.06726251340092,1.3085183266148201,1.300233929335038,converged
4,39,0.9146020749872924,1.2522086888663466,1.1502813701195844,converged
5,69,0.5851766726321526,1.2614498381840196,1.1224324433722188,converged
6,29,1.1510515588291146,1.375397195719576,1.253055406370322,converged
7,38,1.0649798424942805,1.3155959974652665,1.3854882301709412,converged
8,47,0.888472218664806,1.2366343277413443,1.1257618515763281,converged
9,25,1.0563003154481947,1.2982940214116192,1.2470046969018809,converged
10,38,1.097068052898678,1.3625097922276515,1.2264132593956096,converged
11,33,1.075262517558463,1.3660270655952174,1.2568879364479688,converged
12,36,0.9179725566441697,1.28919042781395,1.306473808132073,converged
13,31,1.1527333717039998,1.393107358713504,1.376944623968385,converged
14,66,0.8929182116546276,1.0864838128512626,1.1507431355729871,converged
15,30,1.0914261984828553,1.302458109452139,1.2921306912414479,converged
16,55,0.6156022472072037,1.3205849850329976,1.2734970496713212,converged
17,21,1.2689499138706457,1.4369864145402138,1.409034110782027,converged
18,27,1.12225739538053,1.2119229687446338,1.3558371681238592,converged
19,28,1.1644028824565515,1.3652172940913103,1.3897745425752497,converged
