model_num,epochs,train,valid,test,conv_criterion
0,62,0.5380532742823497,0.8100200514051322,1.3464264283359975,converged
1,22,1.1182532833528784,0.8669465329024599,1.5623201576089447,converged
2,32,0.9005669383611304,0.9029527951642511,1.3977023744135066,converged
3,42,0.7086056805293331,0.7744268722349236,1.4528287435264318,converged
4,72,0.3773526490016898,0.7549800643828022,1.313113320012964,converged
5,22,1.1152316046604944,0.8903035501812764,1.5805919679273648,converged
6,40,0.7554617521556043,0.767548202128925,1.5750549894326455,converged
7,41,0.6913969016184348,0.7751899400752618,1.7206103476569625,converged
8,20,1.1579943356354903,0.9394525277932879,1.7137999890948585,converged
9,40,0.8383824945781054,0.7940109931156147,1.573279683912466,converged
10,23,1.146878588942126,0.9901849674500769,1.6217262319425998,converged
11,19,1.0524771180969972,0.8873869008836924,1.589503375737147,converged
12,43,0.6005004027915066,0.8938715211904453,1.111536825086515,converged
13,48,0.5433874239562662,0.7202655214174203,1.059941472013832,converged
14,38,0.8644382320146029,0.9082336383224588,1.628669689674,converged
15,50,0.5382549881275447,0.7475390957463046,1.4628394216524874,converged
16,70,0.39480910754739035,0.8077169004367415,1.539957650832892,converged
17,18,1.156452373048664,0.932326402629558,1.5973194365260448,converged
18,33,1.035195688315143,0.8234798141335334,1.441099938785671,converged
19,74,0.34751347022145695,0.704982098988721,1.4323544400205588,converged
