model_num,epochs,train,valid,test,conv_criterion
0,57,0.7719084891262958,1.1184551097040227,0.9954094729725571,converged
1,69,0.58052257888385,0.9770480014040918,1.323683044808897,converged
2,51,0.5455979433015211,0.9444297730147256,1.2511406230639188,converged
3,80,0.39410151449601066,0.9176947535336726,1.0881217528025782,converged
4,47,0.5926586863243397,0.979796949011814,1.108203643744704,converged
5,95,0.3887472301778068,1.063650008520573,1.2678138395062248,converged
6,66,0.4617963538284008,0.9533482970205533,1.3096869239018771,converged
7,33,0.7708281283847236,1.1081063800772248,1.0581113060456904,converged
8,75,0.4073834476482401,0.9883273775517672,1.3709982506150924,converged
9,52,0.6638699689785476,0.998599003899628,1.1546408242691242,converged
10,43,0.7672037240965824,1.0527503964190068,1.0641337970803204,converged
11,47,0.8555715247059394,1.1268500483894053,1.095185135940551,converged
12,59,0.5411716300871882,0.9863076156946095,1.293596058938157,converged
13,49,0.8430900140768819,1.0698624407546262,1.1443188127614747,converged
14,34,0.8435123441214005,1.1572483534566746,1.0722255756296037,converged
15,78,0.5190302087932257,0.9626554477110844,1.196599311634874,converged
16,58,0.6434904342069062,1.0198965756504208,1.200808131797132,converged
17,56,0.6043323946906929,1.0319806936147355,0.896778984003726,converged
18,64,0.42947625993729344,0.9391947264517246,0.8960862530065526,converged
19,71,0.49201377099065413,0.9101352569689919,1.3812426611850206,converged
