model_num,epochs,train,valid,test,conv_criterion
0,79,0.4152027741574159,0.742292219381743,2.693539664544196,converged
1,34,0.758838281572866,0.8508629213472212,2.77619510392526,converged
2,53,0.6084607091941221,0.8080501646473125,2.6782171211334367,converged
3,24,1.2013529381108827,0.9724487624965058,2.7859045780082137,converged
4,60,0.49242794617240837,0.7894166541437007,2.829214249267262,converged
5,58,0.5798437308840916,0.7636501931907189,2.606660076415785,converged
6,54,0.54700961268304,0.7676840077599842,3.184454458355071,converged
7,20,1.1767460347108263,1.0486494291891448,2.8547574326644454,converged
8,62,0.5365261028208106,0.7595944035612288,2.643779538963043,converged
9,71,0.5121092882454905,0.7471223776433104,2.7446388185724064,converged
10,62,0.642956839438862,0.7694585490088925,2.8194545073584263,converged
11,52,0.677970914361758,0.8003624521814855,2.70331869615292,converged
12,60,0.5365139399586744,0.7750075207901876,2.707769797795379,converged
13,57,0.6016251053250606,0.8462316116618341,2.8172566236944645,converged
14,68,0.47785018348799735,0.7762448477989369,2.969435891805911,converged
15,57,0.6158924219379913,0.8465443918268108,2.7193114295611407,converged
16,64,0.5838894348264272,0.9093339967051565,2.7687594986904815,converged
17,88,0.37005309307884476,0.6974937942139268,2.8966377786820647,converged
18,71,0.5249641364023023,0.7506189904867892,2.721846547968697,converged
19,55,0.6513814778340563,0.9075954762607849,2.762840566473021,converged
