model_num,epochs,train,valid,test,conv_criterion
0,66,0.7397781000578246,1.0560371474396975,1.0610190584917065,converged
1,95,0.3086379692599614,1.0008865747832991,1.3703439848332668,converged
2,57,0.690301547838978,1.0922909634200852,1.3467932460889571,converged
3,51,0.7866911681592713,1.1265249719187431,1.127015696395642,converged
4,50,0.6398181594025439,1.0065617319732127,0.9965211632188946,converged
5,61,0.7849832493834048,1.090229255637937,1.162082815207181,converged
6,70,0.6327794516432333,0.9539124462388875,1.4124799851499232,converged
7,75,0.49268744919821655,1.0419609000673076,1.3521456564146954,converged
8,49,0.8565123528675705,1.093830105884025,1.2786870435509536,converged
9,59,0.6001648209478901,1.0036937089163736,1.1637723796075743,converged
10,50,0.8315880561858185,1.144640376807909,1.163771508110567,converged
11,64,0.6734035906735288,1.0817214034257867,1.1859815282715285,converged
12,55,0.6867078029776569,1.0419502985931828,1.1617299816610487,converged
13,31,0.9718859985509746,1.128884048794662,1.2119432477379382,converged
14,58,0.7453574770128498,1.0922620438244617,1.3385052667418813,converged
15,54,0.6755170578555469,1.0498256548040568,1.2412567958411915,converged
16,71,0.4181698963434082,1.0524120595594342,1.1726788995142627,converged
17,79,0.5051445167484282,0.9617888573744053,1.1853571127000937,converged
18,77,0.32089891573373525,0.9127372283605688,1.1249755528384142,converged
19,70,0.5117719428700432,0.9901305441704732,1.0637544151547207,converged
