model_num,epochs,train,valid,test,conv_criterion
0,49,0.46825072518158417,0.7509914627258004,2.3209023517083653,converged
1,48,0.49314040118116154,0.7443848885696736,2.2361941595375976,converged
2,62,0.43686884722148184,0.8352448385072963,2.3913275677811443,converged
3,53,0.4093631230484614,0.7346241782794805,2.5002922740799227,converged
4,25,0.7489222805463867,0.9184645485256883,2.2856144496923867,converged
5,39,0.6590295029785668,0.7475640917951858,2.388030624858883,converged
6,43,0.4575608779639969,0.712926775320072,2.234532057074798,converged
7,68,0.5426440925625537,0.7573205470180187,2.2156170556479475,converged
8,64,0.3276640851793658,0.7200722437906231,2.238902737681003,converged
9,58,0.4004682700235342,0.747700747454313,2.1323649143368484,converged
10,54,0.3630729688150774,0.6687425331828888,2.29292634770714,converged
11,37,0.5993216622740221,0.8522909643162165,2.3868726836517022,converged
12,59,0.33047639538317025,0.7100587298938148,2.2680484028407806,converged
13,44,0.43632152527077717,0.7417293579990016,2.2548895871226713,converged
14,74,0.35361635098640487,0.7159380964752878,2.235490935504132,converged
15,57,0.45498427014573806,0.7024461402937542,2.1978916312399224,converged
16,40,0.4207290265680035,0.71641479638278,2.1573397193963597,converged
17,55,0.402292038228873,0.6906816217605728,2.3052107769364416,converged
18,64,0.4649996781005249,0.6973189579251731,2.646504194678373,converged
19,47,0.44264103202165134,0.7184773480561244,2.351473048439701,converged
