model_num,epochs,train,valid,test,conv_criterion
0,90,0.7300868794305388,1.0997239827352734,1.377791071537534,converged
1,50,0.9006379316826096,1.1581221097016576,1.3001155708443046,converged
2,109,0.471522696567024,1.098938754346997,1.3028158267988204,converged
3,42,1.1978248425029654,1.3776009376735021,1.5051408529058976,converged
4,68,0.8677672676479253,1.0620538393921888,1.2387425758517343,converged
5,65,0.8096558780771818,1.1365995801716748,1.1987907538247258,converged
6,125,0.6350044502037239,1.1357879929003285,1.4636227237490644,converged
7,80,0.7921611091470453,1.2308910549491416,1.426276995374776,converged
8,81,0.7995125531500362,1.0528635074951527,1.1367033600467258,converged
9,47,0.8923907543880872,1.1867330336628423,1.2591440344142864,converged
10,50,0.9461882855737932,1.0820796435872038,1.3627903510970847,converged
11,43,1.1475678887713043,1.202613281990811,1.2772024029074684,converged
12,73,0.7976812181744348,1.0689120056307202,1.1859831163185042,converged
13,75,0.7161608830916611,1.1164295467177427,1.0552225296561142,converged
14,51,0.9966997143590662,1.1801915768535556,1.2412937569285765,converged
15,46,0.9910578718183142,1.2181929144018446,1.1934111096362567,converged
16,84,0.636420495896719,1.10763353580372,1.3270972429743741,converged
17,84,0.786234253973792,1.0691104607426538,1.1711447129744361,converged
18,85,0.606818211940694,1.0086306381282553,1.1450043888686687,converged
19,100,0.6127214112660118,1.076023905914472,1.2149737331174724,converged
