model_num,epochs,train,valid,test,conv_criterion
0,78,0.7649696069839497,1.2610348553391761,1.0815612375318144,converged
1,55,1.1879965757103357,1.373938936065186,1.358963035099245,converged
2,81,0.7906179922985868,1.228034170095372,1.233892516784484,converged
3,65,0.9230137054246077,1.2451295339555402,1.1352061330838352,converged
4,46,1.0679677900811493,1.3779432143570705,1.2196348500064598,converged
5,40,1.2136980471051302,1.3779425474873876,1.3088234387665594,converged
6,62,0.9449672047327553,1.2792362524079754,1.143927146904198,converged
7,75,0.8902883864637804,1.2368290742408947,1.2456334859095122,converged
8,146,0.38826858594736013,1.1167078320303534,1.0793334281897045,converged
9,95,0.5453698878780613,1.156149619147585,1.2004211279886083,converged
10,78,0.919379647295939,1.269070815167032,1.246022064111999,converged
11,59,1.1624070801492197,1.342627551127631,1.2576991625149818,converged
12,108,0.7947644837251637,1.2305247190520552,0.9543527442380201,converged
13,43,1.1463716549045804,1.2400611375892312,1.2284503278641623,converged
14,75,0.8340622097720761,1.2867077647352043,1.1316875078172628,converged
15,99,0.7809918335457918,1.1815564799260738,1.2277812906294063,converged
16,57,1.143046835350162,1.1914128984852455,1.215210649148806,converged
17,94,0.7162702022420057,1.1917016186561078,1.2225213798472256,converged
18,78,0.8214460431383114,1.2213477880886592,1.2049284576707682,converged
19,68,0.9670252265693781,1.3813364688370589,1.1804036917417657,converged
