model_num,epochs,train,valid,test,conv_criterion
0,64,1.116863856291786,1.3321376801815015,1.5313035415952936,converged
1,82,0.9612012004795066,1.3712953166058146,1.4401101740975417,converged
2,100,0.9037241867545207,1.3101809332543255,1.3251981170057143,converged
3,64,1.0714977482445718,1.3110822562128535,1.4051012282937179,converged
4,84,0.940755139594316,1.2395284329808867,1.273871947712471,converged
5,73,0.9377036665540112,1.3451242880599894,1.4265750271367725,converged
6,66,1.0129446145963745,1.2438423416347446,1.1717495211687567,converged
7,67,1.2721615830848922,1.4868810495400655,1.575991967984598,converged
8,44,1.2557442510412746,1.4681392090838812,1.8181285849881652,converged
9,62,1.2228909749755783,1.394631895044648,1.2376940169947004,converged
10,94,0.9399907154786076,1.252199103634775,1.06023001178448,converged
11,85,0.9674830835334813,1.311417751167429,1.4715400836510355,converged
12,83,1.1032873261430531,1.2904431370879177,1.182308745965436,converged
13,36,1.326834262934387,1.4991214839917144,1.4938169475814866,converged
14,104,0.7840024776991378,1.2551167670053356,0.9276645495063043,converged
15,36,1.4569222194105644,1.5951550578248943,1.4803710017140566,converged
16,73,1.0383650527558272,1.3559208390314126,1.029752518649843,converged
17,48,1.0841834071978125,1.4695344602324067,1.2230573899820416,converged
18,79,0.9862825047257976,1.3533563474567274,1.4985735071074329,converged
19,64,1.111812158725223,1.4619024363251887,1.4038814341371335,converged
